title,url,type,date,content,Stock_Names,Sentiment,Summary
Inequality isn’t the problem. Uneven growth is,https://www.moneycontrol.com/news/opinion/inequality-isnt-the-problem-uneven-growth-is-12823756.html,Economy,2024-09-17,growing economic inequality either  major issue time   defining challenge time   depending taste hyperbole  given america  recent experience  however  would like call timeout  matters much level inequality narrow gap  important thing create conditions widespread growth  years widening gap rich poor us  income inequality finally narrowing  yet americans happy state economy  inequality shrank middle high earners experienced real wage drops  low earners better  last four years  lowerincome americans experienced significant wage gains  bottom 10  saw wages increase 8  accounting inflation  almost everyone else worse  median income earners  wages fell 2020  top earners 6  real wage cut  result decline wage inequality  2019  top 10  earned eight times bottom 10   2024  dropped seven times  top 10  earned 26 times median 2020  25 times 2024   fall inequality result deliberate policy  mostly due return inflation  part caused policy errors high debt  resulting inflation wiped nominal wage gains americans lowerskilled workers  labor shortage  lowerpaid workers tend jobs need done person  demand services  restaurants hotels  example  spiked us emerged pandemic  lower earners  wages increased enough outpace inflation  one else   last halfdecade shows missing america  ongoing conversation inequality  economic inequality feel unfair  never clear economic problems causes  economists traditionally argued tradeoff equity growth  redistribute everyone equal   reduce incentives innovate  work hard take risks  means less efficient slowergrowing economy  makes everyone poorer  even also makes equal  debate focused reducing inequality  however  concerns get little attention  europe  experience also instructive  continent starting address unsustainable combination slow growth  stagnant innovation aging population  recent report urges europe  governments better coordinate ease regulation  even another analysis raises question whether high growth simply inconsistent economic socialwelfare policies many european governments  worth noting last years  us economy enjoyed robust growth booming stock market  neither translated higher living standards americans  nevertheless  european experience recent narrowing inequality us offers valuable lessons  first economy zero sum  rich people  necessarily get way taking poor people  last years  wealthier americans lost ground part skills relatively less value chose work fewer hours home  middle earners mostly swamped inflation  low earners found work high demand  point  one got less expense anyone else  second lesson indeed costs reducing inequality  tradeoffs weighed   mean us choose equality prosperity  best long americans accept economy dynamic system potential make everyone better  always rate  last decades favored high earners  example  may change ai replaces knowledge workers postpandemic trend high demand service workers continues  case  market forces compress wages  shrinking inequality without policy intervention  goal policy inclusive growth  alas  currently vogue politically  high tariffs attempts revive lowskill manufacturing may create jobs  worsen inflation  hits entire middle class hardest  taxing unrealized capital gains may reduce inequality  also take money productive investments  hampering growth innovation  adding inflation well   policy intended lessen inequality also facilitate innovation development human capital  goal grow pie  rather divide equally  lot policies encourage inclusive growth  improving quality education  example  making easier people move change jobs  people disagree achieve goals  course  debate relative importance  talking inequality unlikely get us far  credit  bloomberg,"rec, acc, iti, epl",POSITIVE,Inequality  economic inequality feel unfair  never clear economic problems causes  economists traditionally argued tradeoff equity growth  redistribute everyone equal   reduce incentives innovate. growing economic inequality either  major issue time   defining challenge time  depending taste hyperbole  given america  recent experience  however  would like call timeout  matters much level inequality narrow gap  important thing.
Moneycontrol Pro Panorama | Will Bajaj Housing Finance's sparkling debut rub off on peers?,https://www.moneycontrol.com/news/business/moneycontrol-pro-panorama-will-bajaj-housing-finances-sparkling-debut-rub-off-on-peers-12823652.html,Economy,2024-09-17,dear reader  panorama newsletter sent moneycontrol pro subscribers market days  offers easy access stories published moneycontrol pro gives little extra setting context event trend investors keep track  stellar listing bajaj housing finance highlights stark contrast valuations housing finance stocks  lic housing finance  company largest asset book  trading discount one year forward estimated book value  comparison  bajaj housing finance valued 62 times fy26 estimated book value  bajaj housing finance  valuations whack reflect euphoria primary market  investors looking bet housing finance find relatively cheaper options companies repco home finance  india shelter  home first finance aadhar housing finance  write neha dave khushboo rai  stocks trading around 2 3 times fy26 estimated book value    suggesting investors buy stock low valuations  rather take calculated risk   add dave rai  read find order preferred companies  still  less 1 time fy26 estimated book value  lic housing finance cheaper current context  however  question lic housing finance catch investor fancy  much depends revival growth rates  shares lic housing finance derated growth rates company moderated  assets management increased modest 4 percent past two quarters  loans bajaj housing finance  home first finance aadhar housing finance grew significantly better pace fy1924  lic housing finance aims grow assets management double digits 10 percent fy25  expectations muted  improvement net interest margins  nim  seen recent years reverse company reprice loan book   around 99 percent loan book lic housing finance floating nature  highest amongst nbfc hfcs  hence  case rate cuts  asset reprice faster liabilities  due longer tenure borrowings  thus  see maximum negative impact nims   warn analysts nomura  concerns weighing valuations lic housing finance stock   shares stateowned entities trade discount peers  reflected bank insurance sectors  companies private sector tend adopt aggressive business practices achieve superior growth rates  one expect lic housing finance match growth rates private peers  improvement key business metrics add heft stock valuations  investing insights research teaminvesting lessons bajaj housing  dream debuttarsons products  industry indicators point recovery trackerpro economic tracker  consumer sentiment improves  auto sales show mixed trend else reading  rbi  close scrutiny nbfc books linked fast growing unsecured personal loans  bullion stick us presidential cycle price trend 2024  chart day  easing fuel prices lift earnings airlineswhat sharp rise margin trading mean market  weak order visibility deepens potholes road construction companieshow netflix streaming wars  republished ft  logic modi  economic reformsagri trade policy needs agile keep pace rural recoveryarticle 370 abrogation vs article 371  rss views constitutional provisions special status differently china  best growth target may none opec faces new problem  texas gas pipeline markets merchant bankers charge much manage ipos digital firms  s technical picks  hero motocorp  ntpc  rec  r sree rammoneycontrol pro,"hero motocorp, ntpc, rec, acc, lic housing finance, iti, tarsons products",POSITIVE, bajaj housing finance valued 62 times fy26 estimated book value. lic housing finance valuations whack reflect euphoria primary market. investors looking bet housing finance find relatively cheaper options companies repco home finance  india shelter  home first finance aadhar housing finance.
The US is locked in a state of debt denial,https://www.moneycontrol.com/news/opinion/the-us-is-locked-in-a-state-of-debt-denial-12823589.html,Economy,2024-09-17,perhaps  unsurprising donald trump kamala harris saying nothing country  biggest economicpolicy challenge  namely  rein public borrowing  election win   rather emphasize lower taxes andor higher public spending  deeply divided country  everybody chosen sides defeating enemy counts   place budget handwringing hard choices involving tradeoffs compromise  yet rest assured difficult choices coming  one way another  asked went bankrupt  one ernest hemingway  characters famously said   gradually suddenly   governments  american fiscal policy firmly course default  every delay confronting prospect makes harder avoid  truth obscured political warfare also way forecasts public debt put together  recent  current law  projections congressional budget office show net public debt rising roughly 100  gross domestic product year little 120  within 10 years  unfortunately  much bestcase scenario  start   already date  latest fiscal numbers show stillwidening deficit  partly due higher interest rates   annual interest costs top  1 trillion year first time   addition  projections assume tax cuts passed trump administration 2017 expire schedule end next year  provision characteristic us fiscal policy  purpose camouflage measure  true budget implications  trump promised tax cuts extended  harris says taxes  rise taxpayers  full extension would add another  4 trillion 10year deficit  bit less revenue raised last year  law  cbo assumes social security  medicare socalled mandatory programs continue funded even associated trust funds exhausted  implications deficit disguised downward pressure discretionary spending defense  law enforcement  transportation forth  obliged shrink share economy    likely defense spending  particular  need grow share economy  perhaps substantially   projections also assume steady economic growth  recessions spikes cost government borrowing  last point crucial  role interest rates play debt dynamics  projections unsustainable public debt  sense  delusional  models driving projections treat budget problem abouttobesolved even   instead  assume canopener   models told  assume politically toxic tax increase  without policy breakthrough  called closure rule  models crash  investors see government go bust given current policy  demand higher interest rates  deficit widens  debt accelerates  interest rates therefore rise  deficit widens fiscal collapse moves  point eventually   happened   effect  forecasters forced rig models making simulations assume despite indications contrary  matter big debt gets  washington somehow solve problem investors panic  computationally necessary overoptimism worrisome enough   worse debt get big  insupportable regardless lastminute magical breakthroughs  recent work penn wharton budget model suggests us  given particular characteristics  least low savings rate    sustain debt ratio 200  gdp circumstances  point  taxes needed stabilize debt would huge would tank economy  pwbm  economists add 200  outer limit based favorable assumptions   plausible value closer 175   even assumes financial markets believe government eventually implement efficient closure rule  soon heroic refusal face reality falters  things unravel  key point maximum value largest amount debt us safely sustain  debt already country safely sustain  rather  according logic model   point default shifts hard avoid impossible avoid  point return might still seem quite distant  years  successive debt projections ratcheting toward  sign change  recession andor shift mood financial markets would seriously worsen arithmetic  pushing debt back would already challenging  supposing anybody minded try  nobody  task getting harder time  uk  new labour government based election campaign partly fiscal irresponsibility conservative predecessor  promised grapple problem   struggling come good answers  least goal acknowledged effort way  america  politicians continue ignore issue altogether   called  voters  press  surprisingly exceptions  even expert analysts  preoccupied vicious partisan warfare  country locked state debt denial   end well  credit  bloomberg,"rec, acc, iti, epl",NEGATIVE,Fiscal policy  purpose camouflage measure  true budget implications. deficit disguised downward pressure discretionary spending discretionary spending defense  law enforcement  transportation forth  obliged shrink share economy. recent work penn wharton budget model suggests us.
China’s best growth target may be none at all,https://www.moneycontrol.com/news/opinion/chinas-best-growth-target-may-be-none-at-all-12823564.html,Economy,2024-09-17,disappointing economic news becoming reliable indicator china  another round monthly reports point economy  falling apart  far softer officials comfortable  worn  still accurate  conclusion stimulus required meet targets laid president xi jinping  story starting feel bit stale  every  however  something mix worthy extra attention  case xi appeared water commitment meeting hallowed goal growth year  around 5   people s bank china took rare step issuing statement accompanying poor figures credit  lines fed speculation interest rates reduced soon  perhaps alongside new measures crank expansion  would welcome  though central bank record extreme caution  first  latest batch data  released saturday  retail sales climbed less anticipated  industrial production missed estimates  investment soft  unemployment inched higher  monday postmortems called greater attention beijing address dour picture  simultaneously predicting response would unequal task  ocean liners like chinese economy  world s second largest  nt change course immediately  communist party s growth target nt matter quite much  china s expansion slowed heady clip late 1990s early 2000s  doubledigit advances  uncommon  objective become challenging  risk officials  especially provinces  pursue projects doubtful value  contribute meeting numbers  long suspicion among investors statistics massaged produce right result  top leaders  rarely inclined set radically different goals year year  get make speeches lauding performance  practice setting targets longstanding  beijing sensibly suspended 2020 pandemic descended  gross domestic product eked gain 2  year  5  target provide small amount latitude  though would brave cadre assumed pass  falling far would indicate failure  though coming would likely career enhancing  consensus among private sector economists undershooting likely  goldman sachs group inc  morgan stanley citigroup inc among firms think something high 4  range realistic  toning emphasis 5  would come top  xi appeared oblige thursday  saying officials  strive achieve  goal  july  party  senior decisionmaking body demanded aspiration  resolutely  met  s debate whether linguistic tweak reflects shift underlying approach  president nt strike person wanders script  assuming xi signaling tolerance  applauded  s argument go scrap targets altogether  also handy pboc s dangling initiatives put floor expansion   make maintaining price stability pushing mild rebound prices important consideration monetary policy   bank said late friday  monetary authorities seek stable prices  china s case  means attuned risks deflation  consumerprice increases hovering bit zero  beijing also took modest steps toward addressing challenges aging society contracting labor force  retirement age men raised three years 63  women retire 55 58  depending roles  wo nt move needle gdp time soon  changes phased decade  recognition china problem ends life spectrum  country producing fewer kids folks living longer  notable first change retirement age since 1978  s fair ask whether step comes late  china waited long time bury onechild policy trying lift birthrate  sometimes edicts work well  beginning recognize arbitrary gdp targets nt sacrosanct healthy  added advantage reflecting reality  credit  bloomberg,"rec, mphasis, acc, iti",POSITIVE, disappointing economic news becoming reliable indicator china  another round monthly reports point economy  falling apart  far softer officials comfortable  worn  still accurate  conclusion stimulus required meet targets laid president xi jinping  story starting feel bit stale  every  however  something mix worthy extra attention  case xi appeared water commitment meeting hallowed goal growth year  around 5   people s bank china took rare step issuing statement accompanying poor figures credit  lines fed speculation interest rates reduced soon  perhaps alongside new measures.
"MC Inside Edge: Save one's golden name from fraudsters, warning bell rings loud for SME IPOs, F&O participants continue to be on tenterhooks",https://www.moneycontrol.com/news/business/markets/mc-inside-edge-save-ones-golden-name-from-fraudsters-warning-bell-rings-loud-for-sme-ipos-fo-participants-continue-to-be-on-tenterhooks-12823471.html,Economy,2024-09-17,name worth weight gold  impersonation cyber frauds become quite common nowadays everyday one hears stories people getting defrauded cyber scamsters  many institutions getting impacted latest one face brunt global financial powerhouse whose name  many believe  worth weight  gold   gravity matter gauged fact financial major forced issue public statement  warning general public  exercise extreme caution  fake websites social media groups using brand  logo etc come trying convince people investing fraudulent schemes  gold come lot glitter  litter case  action never ends sme ipo segment average size sme ipo may well fraction mainboard issue terms action excitement  multiples larger counterparts  regulator exchanges closely monitoring segment  potential issuers bankers operating sme segment spooked recent development  monday  bse directed entire proceeds recent sme ipo kept escrow account till complaints company resolved  satisfactorily   exchange even went extent postponing listing date company  would definitely disturbed strategy many would looking making quick buck way listing gains  surely big warning smes looking list future  would tribe retail options sellers vanish  discussions around discussion paper sebi f  trading  die  regulator received many 6000 responses market participants paper essentially aimed tightening bouquet f  products  final framework yet announced  market players already worried lot  separate analysis sebi showed nearly 90 percent traders lose money derivatives many market believe proposals put forth regulator discussion paper finalised share lossmaking traders could go  believe proposal increasing contract sizes options could drive profitable retail option sellers market  market dominated retail option buyers  dearth retail option sellers could disturb market ecosystem  say ,"rec, acc, bse",NEGATIVE,Financial major forced to issue public statement warning general public to exercise extreme caution. Nearly 90 percent traders lose money derivatives. Increasing contract sizes options could drive profitable retail option sellers.
The logic of Modi’s economic reforms,https://www.moneycontrol.com/news/opinion/the-logic-of-narendra-modis-economic-reforms-12823280.html,Economy,2024-09-17,last ten years prime minister modi seen large number economic reforms made india fastest growing major economy brought threshold becoming world  third largest economy  many articles written individual reforms  important get sense overall progress intellectual underpinnings attempted  economy inherited prime minister modi 2014 outcome two decades intermittent marketoriented reforms created larger private sector common internal market  world class infrastructure process  creative destruction  crucial entrepreneurial culture  moreover  immediate threat macroeconomic instability resulting policy response global financial crisis 2007  including irresponsible expansion financial system  first term prime minister modi  therefore  needs seen response challenges  first priority government anchor macroeconomic policy reestablish credibility  led introduction inflation targeting framework 2016 established explicit inflation target range 2  6   successful framework india shifted country normally suffered inflation 812  range one rarely strays target range  indeed  performed better developed countries postcovid inflation spike  next problem creating common internal market  required physical infrastructure  importantly  indirect tax system evenly applied across country  solution goods services tax  gst  introduced 2017 inefficiencies new system often debated  issues need resolved   one forget gst radical improvement earlier system  around time  government decided use brand new insolvency bankruptcy code  ibc  clean banking system  major innovation ibc untested conventional wisdom time nonperforming assets  npas  shifted  bad bank   banks quickly recapitalized order avert systemic cashflow gridlock  government  however  took view bad bank would become taxpayer funded warehouse festering npas like erstwhile board industrial financial reconstruction  instead  ibc used directly selloff npas  decision dramatically changed india  credit culture  many defaulters voluntarily repaid loans even npas taken better management  result india healthy  wellcapitalised banking system  second term prime minister modi  unfortunately  hit covid19 shock  two years lost fighting pandemic  even duress  large number sectoral reforms done  instance drones  space geospatial mapping sectors liberalized  air india privatised  liberalisation agricultural markets  however  rolled back due political opposition  important remember  nonetheless  economic logic farm sector reforms never contested credible economist  country emerged covid crisis 2022  government embarked cycle largescale investment infrastructure  projects already underway  renewed effort directed highways  airports  railways new public buildings  new parliament building completed 2023  two massive airports nearing completion near delhi mumbai  complete overhaul transportation mumbai  system underway    new focus areas emerging  first  explicit goal making india technology leader  requires research development effort government private sector  intellectual property ecosystem revamped anticipation shift  patenting process  instance  dramatically expanded   similarly  wellfunded anusandhan national research foundation established weeks ago  measures pipeline  second  indian policymaking given maritime orientation oddly missing country long coastline  big effort made expand ports well encourage shipbuilding  vessel ownership  august  prime minister laid foundation stone brand new megaport vadhavan  maharashtra  would entail investment rs76220 crores  third  effort build safetynet  opposed freebies  vulnerable segments society  one example extension ayushman bharat health insurance rs5 lakhs senior citizens age seventy  course  economic reforms continuous effort many new policies projects announced next years pave way  vikasit bharat  2047 major challenges remain need upgrade administrative legal system  however  article hopefully provide readers flavour prime minister modi policyteam think economic reform agenda ,"rec, iti",POSITIVE,Last ten years prime minister modi seen large number economic reforms made india fastest growing major economy. introduction inflation targeting framework 2016 established explicit inflation target range 2  6  successful framework india shifted country normally suffered inflation 812  range one rarely strays target range  indeed  performed better developed countries postcovid inflation spike. creating common internal market  required physical infrastructure  importantly  indirect tax system evenly applied across country  solution goods services tax  gst  introduced 2017 inefficiencies.
Moneycontrol Pro Panorama | 25 or 50 bps? It’s a coin toss,https://www.moneycontrol.com/news/business/moneycontrol-pro-panorama-25-or-50-bps-its-a-coin-toss-12822804.html,Economy,2024-09-16,dear reader  week  main event markets us fed  decision interest rates  course   foregone conclusion rates cut  dismiss importance event would mistake  one  caps journey began covid upended life globally 2020 protecting people  health first priority  central bankers worked corner protect economy monetary easing  since happened coordinated manner network effect magnified impact  economy stayed healthy  asset prices inflated money gushed available opportunities  finally  covid ended  high inflation dance around central bankers trying tame  even us fed getting wrong inflationbeingtransitory front  geopolitics upended supply chains  making fight tougher  interest rates hiked higher higher till inflation finally brought heel economy slowed even verge recession according indicators  long process monetary whackamole tired impatient investors  appears enough confidence inflation durably settled acceptable levels us start cutting rates  ecb already commenced  signals investors  colleague manas chakravarty decodes article  finding fed funds futures price rate cut certain  divided middle  probabilistically speaking  whether rate cut 25 50 basis points  equity markets moved modestly  bond markets moved sharply  really interesting bit  fed funds futures also factoring probability 50 percent 200 bps cumulative cut six months fed funds rate  32535 percent  fomc  contrast  median forecast 41 percent end 2025  leaves enough spread disappointment   miss chakravarty  piece  know could disappoint investors september 18  markets could react decision importantly  decision mean indian investors  hint  news  flow  good   ft  colby smith lays piece  free read mc pro subscribers  scenarios facing fed  ability bring policy quickly neutral zone  importance communication fed  us elections  fine balancing act needed us fed  former fed official currently yale professor  william english  puts succinctly   25  basis points   want clear  hopelessly behind curve oblivious  going economy   move quickly need   said   50  basis points    want clear  really fast march neutral    easy screw directions   warned  investing insights research team arkade developers ipo  real estate play worth attention  northern arc  ipo  attractive pricing good bait lure investors  nazara technologies plugs another acquisition boost growth tracker monsoon watch  rains may start retreating parts else reading  moneycontrol pro market outlook  markets interestingly poised ahead fed meet s time assess india  gains quad membership chart day  higher duties curb edible oil imports  late payment surcharge scheme came rescue renewable energy project developers regulator rethink p2p lending industry  awaiting high tide shipbuilding openai previews o1  governments well potential customers  real work starts rising dependency ratio forced china increase retirement age interview  tata s n chandrasekaran  painful  transitions     republished ft  tilt towards personal liberty india s bid become semiconductor hub faces key challengesj  k government formation may come postpoll jockeying markets creating impact  indian family offices game impact investing technical picks  praj industries  action construction equipment  jai balaji industries  ravi ananthanarayananmoneycontrol pro,"rec, acc, praj industries, iti, jai balaji industries, action construction equipment, nazara technologies",POSITIVE,This week  main event markets us fed  decision interest rates  course   foregone conclusion rates cut  dismiss importance event would mistake  one  caps journey began covid upended life globally 2020 protecting people  health first priority  central bankers worked corner protect economy monetary easing  since happened coordinated manner network effect magnified impact  economy stayed healthy asset prices inflated money gushed available opportunities  finally  covid ended  high inflation dance around central bankers trying tame  even us fed getting wrong inflation.
ONOE represents a disruptive move when federalism is under stress,https://www.moneycontrol.com/news/opinion/onoe-represents-a-disruptive-move-when-federalism-is-under-stress-12825410.html,Politics,2024-09-19,bringing legal changes hold simultaneous elections across levels government  âone nation  one electionâ  onoe   creating common centralised electoral roll promises made bjp manifesto ahead 2024 lok sabha election  keeping  union cabinet september 18 decided go ahead preparatory work  foundation transition onoe laid lok sabha election ninemember committee led former president ram nath kovind presented report march 2024 recommending  report laid reasons also said legal changes synchronising lok sabha state assembly elections require union government get concurrence state assemblies  synchronising local body elections  however  need concurrence level state assemblies  1951 1967  india witnessed onoe  subsequently  electorate didnât always give decisive mandate  governments didnât last full course elections became asynchronous  happened natural course indiaâs democratic evolution  therefore  current drive onoe reset democracy terminating life state assemblies finish natural course  needs happen   political parties favour disruptive step  kovind committee report said 15 47 political parties  32 percent  consulted favour onoe  disruption scale entire cost transitioning onoe borne states needs powerful reason  arguments favour strongest arguments favour onoe kovind committee report benefits administrative system provides manpower election machinery  benefits includes less disruption staff level cost compression  weak link unconvincing aspect kovind committee report attempt link economic growth outcomes simultaneous elections  report sidesteps important aspect indiaâs economic track record  economic growth spurt last 44 years came asynchronous elections  report appears incorrectly conflate policy stability elections  often unrelated  illustrate  1990s  india five prime ministers  economic policy across governments displayed level consistency produced significant benefits later  federal argument transition onoe clear downsides states  comprehensive assessment costs benefits kovind committee attemptedâ committee necessarily limited assessment narrow remit  high point indian federalism transition gst 2017  represented efforts four union governments willingness part states voluntarily forego unilateral taxation powers larger cause  since  federalism stress  one area itâs clearly evident presentations oppositionadministered states making 16thâ finance commission  commission midst information gathering prior preparing report  report tabled time states feel getting raw deal allocation resources  illustrate  presentation finance commission august  karnataka government asked cess surcharge levied union government capped 5 percent gross tax revenue  gtr   background demand cess surcharge excluded divisible pool tax resources shared among centre states  oppositionadministered vocal displeasure growing level cess surcharge make gtr reduces fiscal space get fulfil promises made state election manifesto  case onoe onoe represent disruption rather revolution  nda government september 18 justified decision starting transition onoe citing recommendations kovind committee  justify level disruption  need benefits far greater kovind committee detailed  committee  limited remit  ignores current political environment india stress centrestate relations  scale political costs transition depend heavily harmony union government oppositionadministered states  one thing absolutely clear long left goodwill needed roll gst behind us  thereâs bitterness relationship  makes case transition onoe weak underestimating political costs  itâs best drop idea  instead  reset centrestate relations priority ,"rec, bse, iti",NEGATIVE,Bjp manifesto ahead 2024 lok sabha election  keeping  union cabinet september 18 decided go ahead preparatory work. bringing legal changes hold simultaneous elections across levels government  âone nation  one electionâ  onoe   creating common centralised electoral roll promises made.
"Why India needs to implement ‘One Nation, One Election’ policy",https://www.moneycontrol.com/news/opinion/why-india-needs-to-implement-one-nation-one-election-policy-12825411.html,Politics,2024-09-19,narendra modi government passed cabinet resolution pursue  one nation  one election  policy  implemented   going something new indian polity  elections lok sabha legislative assemblies states mostly held simultaneously 195152 1967 interestingly  state assemblies dissolved 1957 congress government centre hold simultaneous polls  done consensus among political parties  states whose assemblies dissolved prior completion term facilitate simultaneous elections lok sabha state assemblies included bihar  bombay  madras  mysore  punjab  uttar pradesh  west bengal  according eci  report second general elections india  volume    commission called conference allindia political parties new delhi november 13  1956  elicit views convenient period februarymarch  1957  holding general elections  representatives political parties expressed unanimously poll held continuously without long break  eci report 1962 also advocated simultaneous polls concurrence political parties  law commission india 170th report  reforms electoral laws  submitted way back 1999  observed   cycle elections every year  season  put end  must go back situation elections lok sabha legislative assemblies held  true conceive provide situations eventualities may arise whether account use article 356  course come substantially decision supreme court sr  bommai vs union india  reasons  yet holding separate election legislative assembly exception rule  rule ought  one election five years lok sabha legislative assemblies  law commission reports 2015 2018 also favoured simultaneous polls  annual report election commission india 1983 also advocated  one nation one election policy   september  1982 commission recommended holding simultaneous elections house people legislative assemblies states following weighty reasons   1  considerable saving colossal avoidable administrative expenditure incurred account holding separate general elections  2  substantial economy revision electoral rolls house people state legislative assemblies simultaneously instead undertaking countrywide basis twice two different operations   3  conduct elections  civilian personnel running twentyfive lakhs officers staff lakhs police personnel deployed every time two three months thereby seriously affecting normal duties   4  elections whether lok sabha assemblies  entire administrative set throughout country slows considerably normal functions activities government  including developmental work  pushed background  create lot hardships sufferings common man  situation con  6  account delinking general elections house people state legislative assemblies  duplication expenditure incurred candidates political parties results pumping considerable resources  thereby indirectly affecting money supply economy  delinking  candidates parliamentary election need money resources fight election singlehanded wide area without backing cooperation companion candidates assembly segments  also  suspected  tends lead difficulties candidates keeping within ceiling election expenses   7  dismantling temporary complicated superstructure raised purpose election accretion huge personnel required done speedily smoothly putting superstructure  normal conditions restored quickly  respect also  simultaneous elections would highly desirable  eci report said   regard considerations  commission strongly view stage come evolving system convention  possible feasible bring legislation  general elections house people legislative assemblies states held simultaneously   arrangement worked immensely satisfactorily  generally speaking  prior 1967 national commission review working constitution headed former chief justice india m n venkatachaliah recommended first volume report 2002   view reducing election costs strain human resources  state parliamentary level elections  extent possible held time  clear several constitutional bodies always favour restoring  one nation  one election  principle followed till 1967 imposition model code conduct polls held different times severe impact governance governments  allowed take important policy decisions  common people india bearing burden elections around year long ,"rec, upl, acc, bse, iti, epl",POSITIVE,Narendra modi government passed cabinet resolution pursue  one nation  one election  policy  implemented   going something new indian polity  elections lok sabha legislative assemblies states mostly held simultaneously 195152 1967 interestingly  state assemblies dissolved 1957 congress government centre hold simultaneous polls  done consensus among political parties  states whose assemblies dissolved prior completion term facilitate simultaneous elections.
Reviving the Voices of History: Celebrating the unsung women of India's constituent assembly,https://www.moneycontrol.com/news/opinion/reviving-the-voices-of-history-celebrating-the-unsung-women-of-indias-constituent-assembly-12824582.html,Politics,2024-09-18,introduction book incarnations  history india 50 lives  sunil khilnani writes   india  history curiously unpeopled place  dynasties  epochs  religions  castes  many individuals  beyond iconic names  important historical figures recede haze  book aims  dispelling fog telling india s story fifty remarkable lives  india  constitutional journey started enactment constitution 1950 however  trajectory laid four years prior  december 1946  299 members constituent assembly met first time central hall old parliament house  seated central hall stalwarts fields freedom movement  maledominated assembly  15 women stood tall  sadly  contributions receive recognition deserved  5 percent total membership  voices could easily gone unheard  however  women high calibre mettle  made voices heard  dissent registered  barring  stories half get due recognition pages history  however  finally  life stories retrieved  haze  historical oblivion wonderful new book titled the fifteen  lives times women india  constituent assembly  authored angellica aribam akash satyawali  authors make pertinent point write   although constituent assembly meant microcosm india  certain sections population adequately represented  fifteen women members distinguished body  fact 15 women members assembly  came 13 resignations leela roy malati choudhury  speaks volumes maledominated society  even 76 years independence  india held general elections 2024  chose merely 74 female members  15 percent total membership  thus  small number women members assembly time surprising  rather  historical indifference recording achievements surprising  book fills large gap providing short biographical accounts women leaders  sketches short times leave readers wanting  nevertheless  provides solid background politics  ideology  social context  philosophy struggles contribution nationbuilding  book full rich interesting anecdotes related members spice historical retelling extraordinary lives  example  name ammu swaminathan might ring bell majority readers initially  becomes familiar revealed mother captain lakshmi sahgal  iconic commander rani jhansi regiment indian national army  ina   ammu  struggle caste discrimination fight women s rights especially context property rights inspiring  time   socialite  lifestyle illustrious family tree mrinalini sarabhai daughter vikram sarabhai soninlaw make extremely fascinating  similarly  story annie mascarene  latin christian struggle double odds gender castebased discrimination inspiring  struggle accentuated financial constraints  however  grit determination  went double later fetched law degree  constituent assembly debate  lent powerful voice important constitutional issues  majority women members came relatively privileged backgrounds  royalty politically socially influential families  majority women social conditioning made wereindependent  educated  politically aware socially assertive  exceptions noteworthy among dakshayini velayudhan  velayudhan belonged pulya caste  marked untouchables  slave caste   extent discrimination injustice caste faced gauged fact  highlighted authors  pulya women allowed wear upper clothes children barred government school  coming background achieving excellence education becoming prominent voice dalit community marginalised class  story inspire anyone  women profiled book illustrious careers  rajkumari amrit kaur became india  first health minister  sarojini naidua household name  became india  first woman governor  sucheta kripalani became india  first woman chief minister populous politically significant state  vijaya lakshmi pandit headed delegation un general assembly session 1946 later became ambassador russia  rose prominence sheer hard work  contributed immensely widely celebrated  however  life stories members like kamla chaudhuri  malati devi choudhury durgabai deshmukh remained largely buried government archives away mainstream  book makes serious attempt unearth stories pave way research might result detailed biographical accounts great personalities  india prepares celebrate 75th year republic  contribution 15 women icons needs celebrated  reading book good starting point ,"rec, acc, rites, iti",POSITIVE,New book titled the fifteen  lives times women india  constituent assembly  authored angellica aribam akash satyawali. 50 lives  sunil khilnani writes   india history curiously unpeopled place  dynasties  epochs  religions  castes  many individuals beyond iconic names  important historical figures recede haze.
Ram Nath Kovind panel report on simultaneous polls placed before Cabinet: Report,https://www.moneycontrol.com/news/politics/ram-nath-kovind-panel-report-on-simultaneous-polls-placed-before-cabinet-sources-12824464.html,Politics,2024-09-18,report highlevel committee  one nation  one election  placed union cabinet wednesday  sources said  panel headed former president ram nath kovind submitted report march ahead announcement lok sabha elections  placing report cabinet part law ministry  100day agenda  highlevel committee recommended simultaneous elections lok sabha state assemblies first step followed synchronised local body polls within 100 days  panel also proposed setting  implementation group  look execution recommendations made committee  simultaneous polls help save resources  spur development social cohesion  deepen  foundations democratic rubric  help realise aspirations  india  bharat   panel said  panel also recommended preparation common electoral roll voter id cards election commission india  eci  consultation state election authorities  present  eci responsible lok sabha assembly polls  local body polls municipalities panchayats managed state election commissions  panel recommended many 18 constitutional amendments  need ratification state assemblies  however  would require certain constitution amendment bills would need passed parliament  proposed changes regarding single electoral roll single voter id card would need ratification least half states  separately  law commission also likely come soon report simultaneous polls  prime minister narendra modi strong votary  sources said law commission likely recommend holding simultaneous polls three tiers government  lok sabha  state assemblies local bodies like municipalities panchayats  starting 2029 provision unity government cases like hung house ,"rec, iti",POSITIVE,Highlevel committee recommended simultaneous elections lok sabha state assemblies first step followed synchronised local body polls within 100 days. 18 constitutional amendments  need ratification state assemblies  however  would require certain constitution amendment bills would need passed parliament. proposed changes regarding single electoral roll single voter id card would need ratification least half states  separately.
