title,url,type,content,sentiment,date
Business sentiment sees further improvement in first quarter of FY25: NCAER-NSE Survey,https://www.moneycontrol.com/news/business/economy/business-sentiment-sees-further-improvement-in-first-quarter-of-fy25-ncaer-nse-survey-12773314.html,Economy,business sentiment india improved 1498 1382 first quarter fiscal year indicating carry forward momentum previous year according survey released ncaer nse july 19 results come days government release economic survey predicting future trajectory growth budget survey indicated firms expecting improvement conditions went 71 percent 66 percent earlier survey interviewed 497 firms across six cities june find assessment present climate capacity utilisation financial conditions economic assessment next six months firms perception improvement financial position particularly noteworthy share firms 67 percent highest since q3 201011 76 said bornali bhandari professor ncaer number firms perceiving improvement investment climate went 60 percent nearly half previous quarter 978 percent reporting capacity utilisation optimal levels also found uptick labour markets sentiments compared previous quarter firms planning increase hiring report noted purchasing managers index manufacturing services recorded improvements activity firms reporting multiyear highs job creation notably indian economy poised grow faster earlier expected according international agencies reserve bank india imf recently revised indias growth forecast upward expecting economy grow 7 percent fy25 rbi expects india log 72 percent growth current fiscal indian economy grew 82 percent fy24 recording fourth straight year 7 percent growth,POSITIVE,2024-07-19
"Nobody expects RBI to be cheerleader, coordination with govt helped fast revival in economy: Guv Das",https://www.moneycontrol.com/news/business/economy/nobody-expects-rbi-to-be-cheerleader-coordination-with-govt-helped-fast-revival-in-economy-guv-das-12772914.html,Economy,governor shaktikanta das friday said reserve banks relations government smooth nearly sixyear term credited close coordination two quick revival economy pandemic speaking event organised financial express bureaucratturnedcentral banker said nobody expected cheerleader government term saying experience nobody expects rbi cheerleader experience said responding specific question lament made one predecessors recent book asked open new term mint road das said focused current assignment think anything outside das said rbi optimistic estimate 72 per cent growth fy25 met added steady growth focus policy clearly unambiguously inflation inflation elephant taking pauses grudgingly moving towards forest 4 per cent target unidirectional way added asked banks watchful lag credit deposit growth advised former exceed latter governor also warned financial system get exposed structural liquidity issues due lag credit deposit growth amid concerns mule accounts used fraudsters das asked banks strengthen customer onboarding transaction monitoring systems check unscrupulous activities rbi working banks law enforcement agencies check mule accounts digital frauds added das said rbis actions unsecured lending desired impact growth focus segment moderated flagged concerns high ceilings unsecured lending kept banks despite high exposures already advised prudence banks added avoid exuberance light comments friday also preceded actions taken rbi errant entities das clarified one assume big problem banking system added remains stable healthy rbi looking proposal allowing corporate entities promote banks present das said adding issue related party transactions real control difficult said india need proliferation banks wellgoverned stable institutions said adding ontap facility universal bank licenses continues open qualifying fit proper,NEGATIVE,2024-07-19
"Atishi demands Rs 10,000 crore for Delhi, claims no return on Rs 2 lakh crore tax contribution",https://www.moneycontrol.com/news/india/atishi-demands-rs-10000-crore-for-delhi-claims-no-return-on-rs-2-lakh-crore-tax-contribution-12772912.html,Economy,delhi finance minister atishi friday demanded rs 10000 crore centre infrastructure development claiming city government got nothing return past year despite income tax contribution rs 2 lakh crore delhi also provided rs 25000 crore central gst pool taxes minister said press conference ahead presentation annual budget centre atishi batted release money delhi saying could spent infrastructure development road transport power sectors well beautify city said since 2001 centre paying rs 325 crore delhi government central pool taxes however even payment stopped last year city receives single rupee,NEGATIVE,2024-07-19
Federal Reserve’s critics on inflation should now champion July cut,https://www.moneycontrol.com/news/opinion/federal-reserves-critics-on-inflation-should-now-champion-july-cut-12772066-12772066.html,Economy,back 2021 legions critics lambasted federal reserve failing take proactive forwardlooking steps emerging inflation threat curiously many gone silent risk fed might get caught flatfooted time failing cut interest rates soon enough face weaker inflation cooling labor market lawrence summers former us treasury secretary paid bloomberg tv contributor perhaps notable critic behind curve fed years back recently months ago still warning rate cuts floating idea central banks next move could hike summers isnt island unto however third economists surveyed bloomberg saw one cuts year consider crosssection monetary policy rules generate fed funds rate prescriptions based standard economic variables showed fed behind curve 2021 2022 four five common policy rules including classic 1993 taylor rule suggest policy rates current 52555 range core personal consumption expenditures deflator feds preferred gauge puts yearoveryear inflation 26 less half peak rate 56 february 2022 thats still technically feds 2 target current policy stance implies lot medicine whats become relatively mild ailment among feds top leaders goal forwardlooking monetary policy uncontroversial question however one put forwardlooking policy practice also remaining beholden backwardlooking data heres chair jerome powell tried explain dance economic club washington event conversation bloomberg host carlyle cochairman david rubenstein emphasis minerubenstein fed set target inflation 2 clarify mean inflation rate 2 youre ready move ready move within sight mean within sight powell change interest rates tightens financial conditions turn affects economic outcomes know growth labor markets ultimately inflation lags long variable milton friedman famously said implication wait inflation gets way 2 youve probably waited long tightening youre tightness still effects probably drive inflation 2 weve clear wouldnt wait inflation get way 2 test past quite time wanted greater confidence inflation moving sustainably toward 2 target increases confidence good inflation data lately getting fairness powell navigated risks extremely well since mid2022 deserves lot credit putting american economy position achieve rare soft landing still stick number problems test described first theres room debate underlying inflation actually sits today oftsighted yearoveryear figure course function base effects 12 months earlier threemonth annualized basis core pce appears already 2 based bloomberg economicsestimates yettobe released june data many us also argued entire housing component inflation feels lot like yesterdays news cut index yearonyear core pce inflation 2 im advocating anyone exclusively use bespoke slices data take consideration key inflection points like one second theres room debate exactly would give fed greater confidence inflation moving sustainably toward target appreciate spirit powellism many us headfaked earlier improvements inflation data weve three great reports government data hit mark 8 past 12 months lending less weight firstquarter numbers werent pristine data series thats inherently imperfect noisy strikes enough personally thats ive july ratecut camp since immaculate consumer price index report july 11 said time still serious doubts fed listen primarily theyve convinced indeed simultaneously forward looking data dependent also seem believe spend weeks priming markets first move subtle smoke signals feds policy statement probably series speeches giving modern markets little credit meanwhile unemployment rate climbed past three months sure unemployment drift owes largely labour market entrants reentrants relatively weak hiring layoffs remain low history shown labour market trouble snowball hurry take chance cut following meeting september probably wouldnt end world waiting introduces risk window opportunity could close july 15 note titled wait goldman sachs group inc chief economist jan hatzius also observed inflation data encouraging inherently volatile policymakers wait said may find data wont cooperate rate reduction could awkward explain november hatzius also noted september meeting would come right presidential election policymakers may want avoid perception putting thumb scale ultimately shouldnt get caught waiting perfect opportunity might never arrive hatzius summed best case cut clear wait another seven weeks delivering credit bloomberg,NEGATIVE,2024-07-18
Moneycontrol Pro Panorama | Karnataka’s risky experiment on job reservation ,https://www.moneycontrol.com/news/business/economy/moneycontrol-pro-panorama-karnatakas-risky-experiment-on-job-reservation-12771931.html,Economy,dear reader panorama newsletter sent moneycontrol pro subscribers market days offers easy access stories published moneycontrol pro gives little extra setting context event trend investors keep track first things firstin last two days saw lot anger social media controversial bill karnataka state government ruffled feathers proposed mandatory reservation 70 percent locals private jobs would state thing risk bengalurus image emerging global techstartup hub deter fresh investments unsurprisingly industry leaders senior ministers arms proposal word go expected day later state government put proposal hold frankly implementation bill would disastrous one status bengaluru global tech startup hub would taken hit companies forced scan domicile certificates rather merit recordssecondly would cascading impact local economygod save bengaluru retirees relying rental income living outsiders start vacating flats thats states followed karnatakas formula would looking nothing less total chaos job market overall karnataka quotaforlocals harebrained idea totally get state wanted bring local reservations first placea major job crisis making lack opportunities newcomers influx job market post mega layoffs adding woes yesterday read report stampedelike situation 25000 applicants turned 2600 vacancies walked interview air india airport services ltd recruitment drive airport loaders isnt isolated incidentaccording india employment report 2024 published international labour organisation ilo institute human development ihd nearly 83 jobless population age 34 context quite logical local governments want entice local vote banks offering job reservations come cant throw baby bathwater moving union budget 20242025 scheduled next tuesday general consensus government stick path fiscal consolidation use rs 2 trillion rbi dividend cushion expenditure plans keeping fiscal slippage check investors hoping direct consumption push tax cuts hike capital gains tax happens could also act big markets dampener hand government chooses give big budget push affordable housing colleague aparna iyer writes piece augur well rural economic revival help create jobs probability big infra push budget fair expectation colleagues jitendra kumar gupta bharat gianani wrote piece bunch constructionrelated stocks may draw investor attention india onus fund longterm infra projects remain burden psbsa key reasons government wont privatise banks ideally wrote days ago tailpiece signing tomorrow july 19 marks 55th anniversary bank nationalisation day back 1969 indira gandhi nationalised 14 banks along next days times india front page carried another interesting news itemapollo entering lunar orbit preparing firstever human landing moon investing insights research team union budget 2024 sustain dream run infrastructure sector asian paints q1 losing glossy shine lti mindtree q1 fy25 strong quarter encouraging outlook himadri speciality play new energy transition bajaj auto q1 fy25 yet another quarter strong performancewhat else reading mc inside edge high mutual fund radar time cautious stance cpses new asset class class divide budget snapshot ibc reforms get push fm sitharaman union budget 2024 rural india needs policy support become resilient asian paints results say tryst competition tata powers improved balance sheet fuelling capex sebi fills vacuum creating muchneeded asset class russia factor mar indias acquisition key us military technologies investors grapple trump trade republished ft chip sector caught battle ai versus geopolitics republished ft karnatakas job reservation scheme recipe balkanization indias digital payments system needs simpler kyc process reach newer heights india budget 2024 shorter budget cycle make exercise efficient markets traders worried securities transaction tax coming budget tech startups stakeholders seek balance digital competition bill overregulation concerns discussed consultation meettechnical picks reliance industries godrej properties tata consumerand dlf published every trading day markets open read app dinesh unnikrishnanmoneycontrol pro,NEGATIVE,2024-07-18
India targets $110 billion FDI a year to help boost economy,https://www.moneycontrol.com/news/business/economy/india-targets-110-billion-fdi-a-year-to-help-boost-economy-12771920.html,Economy,india aiming boost annual foreign direct investment 50 help lift economic growth according top official governments investment promotion agency next seven years goal draw 110 billion per year amounts roughly 1 trillion plus next 10 years nivruti rai managing director invest india said interview bloomberg tvs paul allen thursday work hard toward growing rate higher 10 indias annual average fdi seven years march 2023 amounted 71 billion according figures investment agency joint venture ministry commerce private business chambers official data government show decline fdi india since 2022 even though country positioning alternative manufacturing hub china companies like apple inc setting factories country recent years invest india highlighted eight priority areas investment electronics manufacturing automobiles infrastructure green energy food processing textiles pharmaceuticals foreign institutional investment rai believes sectors help india achieve economic growth 10 commenting recent news tesla incs investment india cooled rai said concerned trend still higher investment,NEGATIVE,2024-07-18
Malaysia requests India to ease export curbs on some farm goods,https://www.moneycontrol.com/news/business/economy/malaysia-requests-india-to-ease-export-curbs-on-some-farm-goods-12771919.html,Economy,malaysia requested india ease export curbs farm goods like rice sugar malaysias minister plantation commodities said thursday indias abrupt export curbs farm goods bad malaysia johari bin abdul ghani said sidelines industry conference new delhi,NEGATIVE,2024-07-18
"Fiscal deficit at 5% of GDP for FY25, nominal growth at 11%: MC Economists Poll",https://www.moneycontrol.com/news/business/economy/fiscal-deficit-at-5-of-gdp-for-fy25-nominal-growth-at-11-mc-economists-poll-12771730.html,Economy,government likely record lower fiscal deficit higher growth estimated interim budget retains focus fiscal prudence economists said poll conducted moneycontrol median forecast 16 economists pegged fiscal deficit 5 percent gdp 10 basis points lower 51 percent target set interim budget none economists polled moneycontrol expects slippage fiscal front hand economists noted output likely get boost government projecting 11 percent nominal growth compared 105 percent projected interim budget idfc first bank anz pegged growth 115 percent higher forecasts poll india saw spate forecast revisions growth front following betterthanexpected 82 percent growth fy25 hopes recovery private investment consumption imf july 16 revised fy25 growth forecast real gdp 7 percent 68 percent projected april capital spending expected remain unchanged interim budget rs 1111 lakh crore forecasts ranged rs 11 lakh crore rs 12 lakh crore push rural economists unanimous predicting budget provide push rural economy muted consumption jobless growth cited concerns economy among schemes could push growth economists cited pradhan mantri awas yojana primary driver sujan hajra chief economist anand rathi shares stock brokers cited productionlinked incentive schemes pmay schemes could major impact rajani sinha chief economist careedge upbeat skill india pli major impact initiators aditi nayar chief economist icra said scheme special assistance states capital expenditure could major impact twothirds economists cite increased rural allocations pmay one three social interventions expected budget 64 percent batting rural development increased rural allocation 50 percent citing pmay moreover 90 percent noted case expansion rural employment scheme mahatma gandhi rural employment guarantee scheme krishi kalyan ayushman bharat programme higher nominal growth morethanexpected dividend reserve bank india tune rs 13 lakh crore expected provide space government expand coverage schemes shift focus focus also likely shift away 2047 60 percent economists sure government lay roadmap 2047 upcoming budget provisions adequate capital support national infrastructure pipeline pm gatishakti programmes primary priority area vision 2047 said debopam chaudhuri piramal enterprises ltd,NEGATIVE,2024-07-18
India plans to ease rice export curbs as stocks surge to record,https://www.moneycontrol.com/news/business/economy/india-plans-to-ease-rice-export-curbs-as-stocks-surge-to-record-12771895.html,Economy,india likely cut floor price basmati rice exports replace 20 export tax parboiled rice fixed duty overseas shipments government sources said rice inventories country jumped record high worlds biggest rice exporter imposed various curbs exports 2023 continued 2024 effort keep local prices check ahead general elections held aprilmay new delhi expected lower basmati rices minimum export price mep 800850 metric ton 950 ton boost shipments said sources didnt wish identified authorised talk media lowering mep would help india retain market share pakistan exported record amount rice year due new delhis export curbs india pakistan leading exporters basmati rice new delhi exports 4 million metric tons basmati premium longgrain variety famed aroma countries iran iraq yemen saudi arabia united arab emirates united states new delhi also expected drop 20 export tax parboiled rice introduce minimum export tax stop underinvoicing shipments sources said government examining possibilities easing rice export curb including resuming white rice exports reuters reported last month â â worried expectations lower output due el nino weather pattern india banned overseas shipments nonbasmati white rice varieties july 2023 imposed curbs grades rice supplies significantly exceeding local demand crucial reduce stockpiles prevent spoilage effective solution lift export restrictions said bv krishna rao president rice exporters association rea countrys rice stocks state warehouses jumped 4851 million metric tons july 1 highest ever month nearly 19 last year according food corporation india new delhi would also review export ban nonbasmati white rice assessing progress rice planting sources said farmers far planted 116 million hectares rice paddy current planting 207 period last year,NEGATIVE,2024-07-18
India’s digital payments system needs simpler KYC process to reach newer heights,https://www.moneycontrol.com/news/opinion/indias-digital-payments-system-needs-simpler-kyc-process-to-reach-newer-heights-12771464.html,Economy,indias digitalization journey become notable success unified payments interface upi standing globally model case study rise digital payments india 300 billion 2018 36 trillion 2024 projections double 2030 demonstrates significant transformation robust demographic expansion improved economic conditions widespread internet access strong government support digital infrastructure fuelled growth digital payments across country along upi digital payment instruments cards digital wallets also gained traction accounting around 10 current digital transaction values progress aligns reserve bank indias goal widely expand digital payments india established global leader digital payment sector accounting significant percentage worldwide transaction volumes upis acceptance several countries plans expand underscores international success decline cashbased transactions less 60 highlights widespread adoption digital payments across india upis interoperability ease use realtime settlement made preferred choice wide range transactions peertopeer transfers merchant payments upi transactions experienced remarkable growth surpassing 10 billion monthly transactions additionally countries like singapore uae mauritius oman indonesia accepting upi payments significant increase crossborder transactions using upi method payment transcending demographic categories digital payments preferred across demographics significantly changing consumer behaviours online offline transactions 2024 upi also boasts 260 million users number expected grow even smart devices becoming increasingly popular according jointly produced report kearney amazon pay 90 consumers opt digital methods online purchases 50 prefer digital payments offline transactions well digital payments especially popular discretionary spending electronics clothing footwear indicating notable shift purchasing behaviour millennials forefront adopting types digital payment instruments primary reasons widespread adoption convenience speed efficiency digital transactions additionally boomers significantly embraced digital payments higher usage cards wallets adoption rates among genders roughly equal men women using digital payments 72 transactions digital payment integration extensive urban areas smaller towns reporting 65 adoption rate larger cities around 75 emerging technologies like cobranded credit cards buy pay later bnpl schemes rapidly gaining popularity showing significant consumer awareness adoption merchants across various sectors street vendors large retail establishments also adopted digital payments constitute approximately 69 transaction volumes adoption driven need mitigate challenges like financial fraud handling cash kyc processes scope improvement future growth indias digital payments ecosystem depend increasing penetration underserved segments boosting transaction values digital means collaborative effort among stakeholders including payment providers governmental agencies service players essential sustained growth area improvement drive adoption involves simplifying know customer kyc processes currently seen cumbersome due extensive documentation verification requirements though aadhaarbased kyc exists streamlining advanced technologies identity verification biometrics artificial intelligence would securely expedite identity confirmation minimal hassle users additionally adjusting kyc requirements match risk levels different transaction types could enhance user experience without compromising security simplifying kyc would improve customer merchant experiences broaden access encouraging users adopt digital payments supportive regulatory environment india progresses towards digitalfirst economy building trust ensuring convenience crucial addressing needs consumers merchants fostering supportive regulatory environment india poised maintain leadership digital payment sector ensuring continuous growth enhancing economic inclusivity governments focus creating conducive regulatory environment fostered innovation growth digital payments sector reserve bank india rbi played pivotal role developing guidelines frameworks ensure security reliability digital transactions measures twofactor authentication tokenization payments infrastructure development fund pidf strengthened ecosystem digital payments impact extends beyond financial sector significant implications economic growth social development increased use digital transactions led greater financial transparency improve targeting government subsidies welfare schemes additionally digital payments opened new avenues financial inclusion particularly underserved segments rural populations small businesses credit insurance products designed based history upi transactions privacy concerns need addressed indias digital payments ecosystem evolves move cashless economy challenges remain collection handling vast amounts personal data payment providers raise concerns data privacy concerns data privacy increase risk cyberattacks fraud hacking also increases digital payment providers need ensure cybersecurity measures mandated protect user data maintain consumer trust digital payment ecosystem government industry stakeholders must work together enhance system resilience educate users promote responsible innovation bigger cities country relatively better digital infrastructure rural remote areas often face issues internet connectivity access digital payment services government ensure takes measures enhance digital infrastructure across country make sure uniform growth despite challenges future digital payments india promising collaborative efforts among government industry stakeholders users india continue advance digital payments ecosystem achieve greater financial inclusion economic growth india continues lead global digital payments revolution sets example nations aspiring create inclusive efficient secure financial systems,POSITIVE,2024-07-18
India's food subsidies to cost 11% more than initial plan,https://www.moneycontrol.com/news/business/economy/indias-food-subsidies-to-cost-11-more-than-initial-plan-12771149.html,Economy,india likely spend 225 trillion rupees 1197 billion food subsidies financial year four government sources said around 11 interim budget estimate february due higher spending support price farmers countrys combined food fertiliser bill expected reach 388 trillion rupees 5 rise estimate interim budget unveiled election interim budget estimates replaced new budget prime minister narendra modis government presented july 23 food fertiliser subsidies interim budget accounted 8 indias total spending 4766 trillion rupees fiscal year ends march 31 2025 interim budget food subsidy bill estimated 205 trillion rupees two sources said increase since largely due rise price government buys rice wheat domestic farmers one sources said meanwhile government likely stick previous estimate 164 trillion rupees fertiliser subsidy two sources said ministry consumer affairs food public distribution ministry finance ministry chemicals fertilizers immediately reply requests comment,NEGATIVE,2024-07-17
India needs to face up to its junk food crisis,https://www.moneycontrol.com/news/opinion/india-needs-to-face-up-to-its-junk-food-crisis-12774831.html,Politics,india worlds healthiest country sadly regulators seem determined make problem worse passing year urban indians especially wealthier ones relatively sedentary lifestyle diet heavy carbohydrates fats may show easily numbers given size countrys populationanalysis lancet recently found 23 indians technically overweight defined body mass index 25 many parts world west asia eastern europe much worse break data worrying trends emerge women 30 instance startlingly high rates abdominal obesity india prevalence 55 women older 40 dangerous indicator predisposition metabolic disease regular bmi moreover genetics seem make indians particularly vulnerable ailments one scientist generic pharma major lupin ltd pointed indians tend greater insulin resistance develop type ii diabetes younger age average lancet suggests 100 million indians diabetes 136 million prediabetic thats crisis one thats set grow worse india becomes richer urban problem usually blamed change diets middleclass indians fresh processed foods assumption packaged products unhealthier right name junk food im tiny bit skeptical addicted delhis deepfried street food sure better anything could buy supermarket time data suggesting junk food india worse many countries higher levels salt sugar saturated fats importantly packaged food regulated people least know theyre eating ideally would allow consumers better manage intake fat salt remains lot room transition india nestle india ltd claims branded food makes third indian market expand compound annual growth rate 12 coming years question whether regulators task recently announced nutritional information sugar salt saturated fat would henceforth displayed bold letters relatively increased font size labels packaged food items news generally welcomed fact represented significant climbdown new rules specify information estimated based arbitrary serving sizes percentage recommended daily intake translating good bad requires level mental math average shopper likely wont want endure regulations replace draft plan would imposed fewer requirements shoppers still flawed 2022 officials proposed star rating similar ones used indicate appliance energyefficient scientists pointed merely helps consumer choose least unhealthy option among host unhealthy options critics worry indias food regulators respond readily big food companies doctors last time backtracked warning labels placated angry consumers telling new adviser would study issue man new york times described leading institution almost entirely funded goliaths agribusiness food pharmaceutical industries processed food industry shooting foot companies want indians make switch mouthwatering street food ought welcome greater transparency consumers certain choosing healthier alternatives better models available even indias neighborhood sri lanka example sodas labeled traffic light system goes green healthy red godawful levels sugar recent research shown system consistently steers consumers towards healthier choices indians need simple easytounderstand prominent warning labels better natures given chance overtake impulses otherwise richer country unhealthier one credit bloomberg,NEGATIVE,2024-07-22
US: Democrats clear the runway for Kamala Harris,https://www.moneycontrol.com/news/opinion/us-democrats-clear-the-runway-for-kamala-harris-12774830.html,Politics,barring unexpected turn events season unexpected turns events vice president kamala harris next democratic nominee president think almost inevitable kamala harris end nominee robert shrum director center political future university southern california veteran half century democratic campaigns told president joe bidens departure race sunday one mans extraordinary decision sum efforts thousands democratic party uniformly favor jettisoning biden center gravity shifted two points especially notable fact highly relevant weeks ahead first democratic party center gravity center found second gravitational mass completed unprecedented work collective action involving party elites rank file work taking place publicly privately uncanny feat party representing tens millions individuals democrats accomplished political equivalent soaring high dive bucket water demanding party recreate act time added somersaults twists wideopen convention chicago televised traveling circus bill clinton andbarack obama interviewing aspirants nations highest office oprah something something democratic national committees convention rules committee met virtually friday reaffirmed partys virtual roll call vote nominating partys candidates president vice president would take place aug 1 aug 7 hard deadlines party must meet nominees state ballots harris looking sew support quickly consensus choice first week august party convention used remind nation donald trump likely republican lawsuits prevent biden withdrawing ballot party choosing replacement present opportunity remind voters jan 6 state mind maga land free elections risk republicans succeed bidens departure surely whet appetites ambitious democrats would like president credible challenger countered bidens reelection campaign part one wanted risk blame reality second trump presidency attendant assault democratic institutions practices political deterrent governed party behavior 2022 present continue check ambitions first week august fortunately party obvious contenders mostly young afford wait another chance three words risk party fratricide never dont apply 52yearold michigan governor gretchen whitmer 42yearold transportation secretary pete buttigieg even 56yearold california governor gavin newsom whitmer newsom viable challengers said run harris 59 restraint make already difficult challenge slightly daunting secondtier candidates contemplating run veteran democratic consultant particular affinity harris told difficult conceive rationale campaign consensus began building harris within minutes georgetown university political scientist jonathan ladd wrote social media party appears making decision fast forward leaves harris dominant position biden endorsed help influence fervent supporters task days ahead ward potential challengers consolidate support contemplate running mates vicepresidential nomination prove extremely attractive less fourmonth campaign white house virtually chance blamed defeat democracy line incentive toward another round partywide collective action strong harris fully trusted toptier candidate occasionally fumbles might lose white votes biden might claimed brings genuine strengths may excite young voters especially young women turned away biden may inspire new energy among black voters gives women different stake race day biden dropped important effectively prosecute moral intellectual political case trump primary mission lot work would best democrats got work quickly credit bloomberg,POSITIVE,2024-07-22
"'Problem in examination system': Rahul Gandhi, Akhilesh Yadav slam Pradhan over NEET row, Oppn demands resignation",https://www.moneycontrol.com/news/india/major-problem-in-examination-system-rahul-gandhi-slams-dharmendra-pradhan-opposition-demands-ministers-resignation-12774414.html,Politics,leader opposition lok sabha congress mp rahul gandhi lashed parliament monday concerning central governments handling neet paper leak row stating evident everyone significant problem examination system affecting neet major exams minister dharmendra pradhan blamed everyone doubt even grasps fundamental issues play also noted issue hand millions students country deeply concerned believe indian examination system compromised widespread perception wealth influence manipulate system sentiment also shared many opposition questioning centres handling alleged paper leaks competitive exams samajwadi party chief akhilesh yadav slammed government claiming setting new records paper leaks students nationwide protesting investigations revealing arrests made request students receive justice long minister remains office yadav stated education minister dharmendra pradhan responding allegations stated exam results released according supreme courts directions prefer engage politics records many paper leaks occurred akhilesh yadavs tenure chief minister uttar pradesh said pradhan said serving mercy leader stated government collectively answerable situation education minister defended position asserting support constituency require validation parliament condemned gandhis characterisation examination system rubbish calling unfortunate statement also said past seven years national testing agency nta conducted 240 exams 5 crore students applying 4 crore participating incidents current case supreme courts scrutiny chief justice personally overseeing proceedings besides pradhan also took dig previous government referencing remote control jab often used bjp manmohan singh administration 2010 three education reform bills introduced thenminister kapil sibal one aimed prohibit unfair practices question remains bill withdrawn due pressure private medical colleges questioned us raising issues noted opposition parties lok sabha raised concerns exam paper leaks demanding pradhans resignation scrapping neet prompting speaker om birla call constructive discussion birla stated widespread criticism could harm perception indias education system globally noted cbi supreme court already investigating leaks urged development better system rather questioning examinations following birlas remarks rahul gandhi attempted speak permitted protest lop along opposition members tmc dmk walked house congress deputy leader gaurav gogoi led slogans demanding resignation education minister dharmendra pradhan following oppositions walkout congress mp rahul gandhi said education minister dharmendra pradhan addressed issue directly instead spoke supreme court pm modi clarify actions matter neet crucial issue youth despite repeated requests parliamentary discussion government shows interest continue raise issue pressure government interaction media,NEGATIVE,2024-07-22
India must play peacemaker in bloodied Bangladesh ,https://www.moneycontrol.com/news/opinion/india-must-play-peacemaker-in-bloodied-bangladesh-12774075.html,Politics,prime minister narendra modis government cant wash hands bloodbath bangladesh 140 agitating young men already killed antiquota protests rocking neighbour india far bigger stake bangladesh country whole world upheaval whether leads regime change eventually dissipates grave implications national security therefore strategic interests sort mess war footing restore normalcy cost perfectly okay take official stand deadly turmoil bangladesh internal matter advice indian nationals steer clear trouble evacuate necessary external affairs ministry done circumstances india mustnt stop resident power onerous duties responsibilities shirk cost things stand today new delhi cant afford dither look away option take charge elder brother big brother zone influence hasinas cancelled foreign trips indicate big problem volatility gauged fact bangladeshi prime minister sheikh hasina cut short state visit china last week return home quell violent protests university students job quotas gathered momentum absence compelled cancel tour spain brazil handle increasingly dangerous state affairs indefinite national curfew shootonsight order force army paramilitary tanks armoured carriers patrolling streets mobile internet broadband service shut trains cancelled hasinas awami league administration turning densely populated muslim nation doorstep ticking time bomb fake news sympathy notably even bangladesh burned midweek reports opposition bangladesh nationalist party leaders closeted chinese embassy dhaka beijings diplomats joined pakistani high commissioner making threesome patently untrue stories obviously planted media hasinas government gain indias sympathies characterising skyrocketing turmoil handiwork colluding antiindia bnp pakistani chinese saboteurs fortunately new delhi thoroughly monitors backyard seen canards treating equal disdain fabricated reports antiquota protestors demanding termination indias access railways roads rivers country one preconditions call agitation sunday supreme court scaled back job quotas hasnt altogether abolished highly discriminatory government job reservations blatantly favour awami league triggered students rebellion judicial intervention unlikely restore normalcy immediately given high number casualties brutalities inflicted armypolice hasinas behest created chasm regime ordinary bangladeshis india needs counsel restraint foreboding scenario indias task cut without wasting time new delhi must counsel hasina control temper tongue damage loose talk especially abusivederogatory term razakar done age 76 fourterm pm speak like grandmothercumelder statesman rabble rouser hurtling country chaos anarchy secondly new delhi must become bridge hasina government protestors leaders two sides sit across table earliest put bluntly indias mediation need hour bangladesh although india known prohasina one bangladesh going rebuff india comes forward peacemaker ukraine far away lets start backyard standing alltime high india best thirdparty end spiral violence usher peace unnecessary bloodletting last days handsoff policy realisitic bangladesh far important india pursue handsoff policy critical juncture lets forget another neighbouring country like pakistan nepal bhutan sri lanka lot geographically bangladesh well truly embedded inside india save short boundary myanmar waters bay bengal south bangladesh surrounded many five indian states west bengal assam meghalaya tripura mizoram sides sense bangladesh indeed inside india therefore far important neighbour traditional sense bangladeshs domestic politics governance naturally impact india country world bangladesh boil would disastrous indias restive northeast faster act better us dear neighbour,NEGATIVE,2024-07-22
