title,url,type,date,content
"Force Motors stock zooms 10%, most in over a month after four-day slump",https://www.moneycontrol.com/news/business/force-motors-stock-zooms-10-most-in-over-a-month-after-four-day-slump-12826149.html,Stocks," September 20, 2024 / 12:27   ","Shares of Force Motors Limited surged 10 percent to Rs 7,420 on September 20, registering their largest gain in nearly fifty days, following a four-day losing streak on the bourses. Trading volumes were robust, with over 71,000 shares changing handsâ€”more than double the one-week and one-month average of 35,000 shares. At about noon, shares of the company were trading at Rs 7,261, higher by 7.6 percent from the last close on the NSE. Force Motors shares have been on a dismal run in the last three months, tanking almost 20 percent. Follow our LIVE blog for all the latest market updates Indian automaker Force Motors reported a 69 percent increase in quarterly profit on Tuesday, driven by rising demand, which also led to a 10 percent surge in its share price. The companyâ€™s consolidated net profit for the April-June quarter climbed to Rs 116 crore (approximately $14 million), up from Rs 68.56 crore in the same period last year. Specializing in commercial vehicles (CVs) such as vans, school buses, and ambulances, Force Motors also recorded a 27 percent rise in revenue, totaling Rs 1,885 crore, bolstered by a 10 percent increase in sales volumes. In late June, Pune-based Force Motors announced on Monday that it has teamed up with EY Parthenon India to enhance its digital transformation program, aiming to boost innovation and productivity across its value chain. Key objectives of this partnership include redesigning Force Motors' digital framework, implementing advanced digital platforms and solutions for customers, and enhancing its capabilities and security. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Â  "
Buy LTIMindtree; target of Rs 7400: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-ltimindtree-target-of-rs-7400-motilal-oswal-12826178.html,Stocks," September 20, 2024 / 12:23   ","Motilal Oswal's research report on LTIMindtree We upgraded LTIMindtree (LTIM) to BUY on 18th July, 2024, following its 1QFY25 Results. The nascent recovery in the US BFSI was a key consideration, but our decision was also driven by LTIM's superior offerings in data engineering and ERP modernization, along with its strong ecosystem partnerships. These factors position the company well for clientsâ€™ next-gen and pre-GenAI spending. Since the upgrade, the stock has outperformed both the Nifty 50 index and Nifty IT index (LTIM gained 11.0% vs. ~2.5% for Nifty 50 and ~5.0% for Nifty IT). Going forward, we believe that the US BFS recovery will remain a key monitorable, with clients resuming â€˜high-priorityâ€™ projects in this vertical (BFSI accounts for ~35% of the revenue). This, coupled with the resumption of ERP modernization projects, could catapult revenues higher for LTIM. Outlook However, the margin expansion and churn at the top-level management remain key concerns to our thesis. We value LTIM at 35x Sepâ€™26E EPS. We reiterate BUY with a TP of INR7,400, implying a 16% upside potential. For all recommendations report,Â click here Disclaimer:Â The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. Adani Ports & SEZ - 20092024 - moti "
Why banking stocks will continue to struggle even if RBI follows Fed's 50 bps rate cut path,https://www.moneycontrol.com/news/business/markets/why-banking-stocks-will-continue-to-struggle-even-if-rbi-follows-feds-50-bps-rate-cut-path-12826104.html,Stocks," September 20, 2024 / 11:29   ","Rate sensitive stocks tend to rejoice on easing of monetary policy, and with the US Fed announcing a jumbo rate cut of 50 basis points, it is a no brainer that banking stocks may also attract huge investor interest. However, this time, it is different. While hopes for RBI to follow steps of the Fed have increased, market experts expect the underperformance of banking stocks to continue in the near-term on account of a combination of factors including trailing margins, sluggish deposit growth, and widening credit-to-deposit (CDR) ratio. Chokkalingam G, founder of Equinomics Research, cautioned that even if the RBI cuts interest rates, banking stocks are unlikely to see relief in the near term. He highlighted factors such as increased liquidity requirements, higher provisions for credit losses, slow deposit growth, and the widening CDR ratio as ongoing challenges that will keep banking stocks under pressure. So far this year, the Bank Nifty index has risen 9 percent, significantly underperforming benchmark Nifty 50's 16 percent gains. Dnyananda Vaidya, research analyst tracking BFSI sector at Axis Securities concurred to this view, saying that a rate cut by RBI would dent lenders margins in the near-term with higher share of repo-linked loans. Repo-linked loans adjust with changes in the repo rate, potentially narrowing the gap between deposit and loan rates, thereby, squeezing bank margins. However, the Street is split on whether a rate cut by the RBI will happen this year. While some experts anticipate a small rate cut in the October meeting, most are betting on a delayed cut, likely in December or even next year. Which lender will feel the most margin pressure? If the RBI mirrors the Fed's 50 bps rate cut, large private banks like HDFC Bank, Kotak Mahindra Bank, Axis Bank, and ICICI Bank are expected to see a margin impact of 15-20 bps, according to Nomura analysts. This is because 50-60 percent of their loan books are directly linked to the repo rate or external benchmarks.  Smaller private banks such as IndusInd Bank, AU Bank, and Bandhan Bank, which have a higher share of fixed-rate loans, will be less affected. Similarly, PSU banks like SBI, which has more MCLR-linked loans, will also experience less impact. Before FY20, banks didn't use repo rates or external benchmarks for floating rate loans; instead, they based lending rates on their internal benchmarks like the MCLR. In October 2019, the RBI mandated that new floating rate loans for retail and MSME sectors be linked to the repo rate or another external benchmark, making lending rates more sensitive to changes in external interest rates.  Despite the margin pressures, the overall impact on banks' return on assets (RoA) is expected to be limited, thanks to potential mark-to-market (MTM) gains from their treasury books, said Nomura. Treasury gains occur when bond prices rise after a rate cut, benefiting banks with large government bond portfolios. Large private lenders like HDFC Bank, Kotak Mahindra Bank, Axis Bank, and ICICI Bank are likely to see a 5-10 bps RoA impact, while IndusInd Bank, Bandhan Bank, and AU Bank will experience minimal RoA pressure. Will deposit, CASA ratio improve with a rate cut? Historically, the CASA ratio of the banking system has improved during rate cut cycles. For example, between FY15 and FY17, the CASA ratio rose by around 600 bps, and it improved by 260 bps between FY19 and FY21. However, the RBI's aggressive monetary tightening over the past two years caused the CASA ratio to drop by about 450 bps by March 2024. A future rate cut could help the CASA ratio recover from these low levels, as each 1 percentage point increase in the CASA ratio typically boosts banks' net interest margin (NIM) by 4-5 bps, according to Nomura analysts. Deposit growth could also improve if the RBI shifts to a more accommodative policy. Nomura projects system deposit growth to rise to 13 percent year-on-year for FY25, up from around 11% as of August 9, 2024. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
Jyothy Labs shares rise 2% after acquiring Quiclo to tap laundry services industry,https://www.moneycontrol.com/news/business/jyothy-labs-shares-rise-2-after-acquiring-quiclo-to-tap-laundry-services-industry-12826084.html,Stocks," September 20, 2024 / 11:28   ","Shares ofÂ Jyothy Labs LimitedÂ surged 2 percent to Rs 556 in the morning trade on September 20 after the company announced the acquisition of 'Quiclo', a laundry service brand owned by Smartwash Solutions Private Limited. The acquisition includes Quicloâ€™s software and customer database, marking a strategic move to strengthen the company's presence in the laundry service sector. The deal, which is valued at Rs 70 lakh plus applicable taxes, is set to bolster the companyâ€™s customer base, particularly in Hyderabad, aligning with its core laundry business.Â Further, the companyâ€™s laundry service and dry-cleaning unit located at Hyderabad has commencedits commercial operations, it said in a regulatory filing. Follow our LIVE blog for all the latest market updates Jyothy Labs reported a 5.7 percent rise in net profit for the first quarter of FY25, posting Rs 101.7 crore in the June quarter, compared to Rs 96.3 crore in the same period last year. The FMCG company is optimistic about demand acceleration with a normal monsoon, noting that a rural demand pick-up will be crucial for maintaining momentum. The firm is sharpening its focus on rural distribution, and innovation, and introducing new SKUs to cater to specific consumer segments, alongside enhancing its presence on e-commerce platforms. The management said that the operating performance has been encouraging and it is committed to deepening our consumer connection and reaching the last mile of the country with our diverse product portfolio. The company also highlighted efforts to expand direct distribution, increase manufacturing capacity, and boost advertising and promotion (A&P) spending to improve brand visibility. At about 11:16 am, shares of the company were trading at Rs 550, higher by over a percent from the last close on the NSE. Jyothy Labs shares have rallied 25 percent in the last three months. Disclaimer:Â The views and investment tips expressed by experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.  
       "
"Interglobe Aviation skids 2% on Investec's 'Sell' downgrade, predicts 15% slide",https://www.moneycontrol.com/news/business/markets/interglobe-aviation-skids-2-on-investecs-sell-downgrade-predicts-15-slide-12825984.html,Stocks," September 20, 2024 / 11:13   ","Shares of Interglobe Aviation declined 2 percent to Rs 4,784 apiece on September 20 after Investec downgraded the low-cost carrier to 'sell' from 'hold' and shared a target price of Rs 4,050, implying a further slide of 15 percent from current levels. The downgrade by Investec comes on the back of ""out-of-sync valuation""Â that ignores margin risk. Moreover, the brokerage firm feels that the airline operator exhibits unexcitingÂ earnings growth over the next three yearsÂ and premium valuations. While the large order book offers growth visibility, it does not guarantee earnings growth because of its higher sensitivity to margins,Â added Investec. ALSO READ:Â Neutral InterGlobe Aviation; target of Rs 4970: Motilal Oswal The market share of India's largest airline, IndiGo, grew in August and July after falling 80 basis points in June. The airline had lost 160 basis points in January 2024's market share, but since then it has been on an upward trend.The airline's market share now stands at 62.4 percent, with the low-cost carrier flying 81.90 lakh passengers in August. Recently, Motilal Oswal analysts shared a 'neutral' rating on Interglobe Aviation with a target price of Rs 4,970 per share. ""With an order for nearly 985 aircraft, including that of Airbus A350-900s, the airline aims to enhance efficiency and meet the rising demand by CY30. IndiGo aims to solidify its domestic leadership while preparing for global expansion through its Reassure, Develop, and Create strategy,"" Motilal Oswal analysts said. In the June-ended quarter, IndiGo's revenue from operations increased by 17.3 percent to Rs 19,570.7 crore, compared to Rs 16,683.1 crore in the same period last year. However,Â IndiGo's profit slipped by 12Â percent year-on-year in Q1FY25. Currently, 20 brokerages cover Interglobe Aviation stock, with 18 analysts recommeding a 'buy' on the counter, 1 suggested a 'hold' rating, and 1 shared a 'sell' call. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
RITES stock zooms 12% as it trades ex-dividend and ex-bonus,https://www.moneycontrol.com/news/business/markets/rites-stock-zooms-12-as-it-trades-ex-dividend-and-ex-bonus-12826037.html,Stocks," September 20, 2024 / 11:39   ","Shares of RITES jumped by up to 12 percent as buying interest surged on the ex-bonus and ex-dividend trading day. The record date for eligibility for the 1:1 bonus and Rs 5 per share dividend is set for September 20. Investors need to purchase RITES shares to ensure their names were included on the shareholders' list by the record date. The dividend will be paid to shareholders listed in the Register of Members and those included in the beneficial ownership statements from NSDL and CDSL as of the close of business on September 20, 2024, according to the regulatory filing. This record date also applies to eligibility for bonus shares. RITES Ltd has approved a 1:1 bonus issue, granting one fully paid-up equity share of Rs 10 each for every existing fully paid-up equity share of Rs 10 each. Follow our market blog to catch all the live action At 10:43 am, RITES stock was trading at Rs 363.05 on NSE, down more than 45 percent from the previous close before adjustment. On an adjusted basis, however, the railway PSU stock climbed 12 percent to hit a high of Rs 384 on NSE. A bonus issue increases the number of outstanding equity shares and reduces the share price of the stock in proportion to number of bonus shares issued. RITES stock has garnered attention due to several developments this month. On September 4, the PSU announced a partnership with NBCC (India) Ltd. The government-run firms signed a Memorandum of Understanding (MoU) to explore and undertake a wide array of consultancy, fee-based projects, and EPC contracts from concept to commissioning. RITES also emerged as the Lowest Bidder (L-1) for a tender issued by UP State Bridge Corporation Limited. The company will provide consultancy services for construction civil works, focusing on supervision, monitoring, quality control, and work zone safety for the construction of bridges, rail over/under bridges, flyovers, and elevated roads, including their approaches in various districts. The estimated value of the bid is Rs 60.03 crore plus GST. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
Interarch Building Products stock rises 10% on new orders worth Rs 633-crore,https://www.moneycontrol.com/news/business/interarch-building-products-stock-rises-10-on-new-orders-worth-rs-633-crore-12826048.html,Stocks," September 20, 2024 / 10:42   ","Shares of Interarch Building Products Limited rose 10 percent to Rs 1,299 in morning trade on September 20 after the company announced that it had secured orders worth Rs 633.5 crore in the first half of FY25. The company reported securing Rs 341 crore in orders during Q1 and an additional Rs 293 crore in Q2 FY25, up to September 14, 2024. Following the announcement, the stock saw renewed investor interest, with the companyâ€™s solid order book and its ongoing expansion into sectors like automotive, renewables, and semiconductors. Follow our LIVE blog for all the latest market updates Interarchâ€™s order book now stands at Rs 1,350 crore, reflecting its growing market presence in the pre-engineered building (PEB) sector. Among the key orders in Q1 FY25 were Reliance Industries (Rs 114 crore), Ampin Solar (Rs 60 crore), and Brit Logistics (Rs 22 crore). In Q2 FY25 (until mid-September), notable contracts include Amaraja Infra (Rs 50 crore) and Ashok Leyland (Rs 26 crore). Commenting on the developments, Managing Director Arvind Nanda said, ""We are thrilled with our robust performance in the first half of FY25, securing orders worth Rs 634 crore. This milestone underscores our ability to deliver high-quality pre-engineered building solutions across a wide range of sectors."" The company recently made its debut on the bourses on August 26. Shares of the company listed at a premium of 44 percent over the issue price. The company, which specialises in pre-engineered buildings (PEBs), provides two primary services: turnkey PEB contracts, managing everything from design to on-site installation, and the sale of PEB products such as metal ceilings, corrugated roofing, steel structures, and light gauge framing systems. At about 10:30 am, shares of the company were trading at Rs 1,57, higher by 7 percent from the last close on the NSE. Disclaimer:Â The views and investment tips expressed by experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.â€‹â€‹â€‹ "
No material change in market outlook post Fed rate cut; all eyes on RBI now: MC Poll,https://www.moneycontrol.com/news/business/markets/no-material-change-in-market-outlook-post-fed-rate-cut-all-eyes-on-rbi-now-mc-poll-12826053.html,Stocks," September 20, 2024 / 10:28   ","Market experts are of the view that while the 50 basis points rate cut by the US Federal Reserve can be looked as a positive for equity markets globally, including India, it does not significantly change the outlook immediately since it was largely on expected lines. More importantly though, they believe that all eyes are now on the Reserve Bank of India (RBI) and a rate cut by the central bank would send a strong signal while providing a booster shot in terms of improving investor sentiments and flows -- both domestic and foreign institutional – as well. Moneycontrol reached out to more than a dozen market experts across categories including, research analysts and fund managers. The unanimous view was that the US Fed rate cut was on expected lines – hence the subdued reaction on Thursday – and the focus will now shift to RBI as the Monetary Policy Committee is scheduled to meet next month. Incidentally, a MC Poll of 18 economists on Thursday showed that just three predicted the possibility of a 25 basis points rate cut by RBI in October. “The focus is more on the RBI's reaction, which is expected to be delayed and not immediate. The market will be watching for RBI’s announcements and outlook rather than the Fed's actions,” said Deepak Jasani, Head of Retail Research, HDFC Securities. “There is a likelihood of a change in stance from the RBI, and a rate cut may happen in the next meeting. Overall, there is no significant change expected, and the market is waiting to see what the RBI will do next to assess the potential impact,” added Jasani. In a similar context, Emkay Global said that it expects the RBI to follow the US Fed and cut rates either in October or December. “Our view is that the impact of the rate cuts on the broader markets… is likely to be limited. Select sectors may do well, but only if there is a second-order impact on earnings,” it said. This assumes significance as while the US Fed decision was keenly awaited the ‘buy on rumour, sell on news’ approach of the broader market ensured that there was no exuberance visible in the Indian markets on Thursday. The benchmark Sensex gained a mere 236 points on Thursday to close at an all-time high of 83,184.80 while the broader Nifty ended the day at 25,415.80, up 38.25 points. “In terms of market reaction, the immediate response may appear as a ‘knee-jerk’ reaction, common with the 'buy the rumour, sell the news' dynamic. However, on a broader scale, this is a favourable development for emerging markets, including India. Key sectors like financials, pharma, and IT, which are closely tied to global trends, are well-positioned to benefit from renewed demand,” said Krishna Appala, Senior Research Analyst, Capitalmind Research. Similarly, Deepak Ramaraju, Senior Fund Manager, Shriram AMC, is of the view that the markets are expected to remain range-bound but with a positive bias as central banks of broader emerging economies are likely to undertake rate cut decisions. “On the domestic front, RBI will focus on the data and might likely undertake a rate cut in December… The FII flows can be outbound in the short term and as the US dollar starts easing, the flows can come back into India,’ said Ramaraju. Foreign portfolio investors (FPIs) have been buying aggressively buying shares in the Indian stock market in the recent past with the September net buying pegged at nearly $4 billion – a huge jump from previous month’s $873 million. “In terms of FII inflows, while there's a lot of talk about how this could benefit India, it's not guaranteed. Yes, the Fed rate cut is positive for capital flows, but there are other factors to consider -- US elections, earnings, oil prices, and more,” said Trideep Bhattacharya, CIO, Edelweiss Asset Management. “In terms of capital flows, falling interest rates generally boost capital inflows into emerging markets. The second-order impact is that sectors benefiting from rate cuts, as we transition from rising to falling rates, will likely see positive effects. For Indian markets, sectors such as non-banking financial companies (NBFCs), real estate, and IT services are expected to benefit from this environment,” he added. “The (US Fed) rate cut was largely in line with expectations… Our outlook on the equity side remains bullish… As for the RBI, we are watching to see if they will follow suit. The RBI has expressed its intent to follow domestic cues, but given the state of domestic macroeconomics, including persistent inflation concerns, the RBI may not act in perfect alignment with recent events,” said Nirav Karkera, Head of Research at Fisdom. “There could first be a change in stance, with a potential rate cut happening in the next monetary policy announcement. However, we do not expect the RBI to make an immediate move or match the recent rate cut in size,"" added Karkera. On a different note, a section of market experts are also advising investors to remain cautious as valuations currently seem to be in the higher range and not exactly in sync with earnings and fundamentals. “We have been maintaining our view for last couple of months that Fed would be cutting rates soon and that has now come upon. However, the intensity of rate cuts seems steep and could be more political agenda driven for the US. We maintain our cautious optimism view on Indian markets and are focusing on bottom-up stock ideas where valuations and earnings are in sync,” said Aniruddha Sarkar - Chief Investment Officer & Portfolio Manager - Quest Investment Advisors.  
       "
"Agri Picks Report September 20, 2024: Geojit Financial Services",https://www.moneycontrol.com/news/business/stocks/agri-picks-report-september-20-2024-geojit-financial-services-12826047.html,Stocks," September 20, 2024 / 10:08   ","Geojit Financial Services's report on Daily Agri Picks Rainfall across the country Thursday was 2.1 mm, 60% below the normal of 5.1 mm, according to the India Meteorological Department. Since Jun 1, India has received 873.9 mm of rainfall, 7% above the normal of 817.2 mm for the period, it said. Of the four homogeneous regions in the country, three received below-normal rainfall while one received above-normal rainfall. East and northeast India received rainfall that was 96% below normal at 0.4 mm. Central India received rainfall that was 74% below normal at 1.4 mm, and the southern peninsula received 82% below-normal rains at 1.1 mm. Rainfall was 64% above normal at 4.3 mm in northwest India. Since Jun 1, the east and northeast India region has received rainfall 15% below normal at 1,082 mm. Rainfall in Arunachal Pradesh and Bihar, which come under this homogeneous region, has been deficient so far during the southwest monsoon. As of Thursday, rainfall has been normal in 19 of the country's 36 subdivisions. Rainfall was in ""large excess"" in two subdivisions, ""excess"" in 11, and ""deficient"" in four, it said. â€¢ Farmers in Andhra Pradesh have sown kharif crops over 2.6 mln ha as of Wednesday, up 11.4% from 2.3 mln ha sown in the corresponding period last year, according to the report released by the state's agricultural department. Around 80% of the normal acreage of 2.9 mln ha has been covered so far. The acreage under food grains so far was 1.9 mln ha, up from 1.5 mln ha a year ago, the report said. The area sown under course grains rose to 201,000 ha from 155,000 ha a year ago. The acreage under paddy was 1.3 mln ha, up from 1.2 mln ha a year ago. Similarly, the acreage under maize was 131,000 ha, up from 106,000 ha a year ago, the report showed. The area sown under total pulses as of Wednesday was 352,000 ha, more than double the 167,000 ha sown a year ago, according to the data. Under pulses, the acreage under redgram, or tur, rose to 313,000 ha from 144,000 ha a year ago. The acreage under total oilseeds was 316,000 ha, down from 349,000 ha a year ago, the report showed. Under oilseeds, the area sown under groundnut fell to 269,000 ha from 293,000 ha a year ago. Cotton acreage in the state so far has been 387,000 ha against 388,000 ha in the same period last year. The area sown under sugarcane fell to 19,000 ha from 38,000 ha a year ago, the report said. As of Wednesday, the state received 617.3 mm of rainfall since Jun 1, up 23.6% from the normal rainfall of 499.4 mm for the period, the report said. For all commodities report,Â click here Disclaimer:Â The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. 20092024 - co "
Adani Ports stock edges up as MOFSL reaffirms buy; analysts see 31% upside,https://www.moneycontrol.com/news/business/markets/adani-ports-stock-edges-up-as-mofsl-reaffirms-buy-analysts-see-31-upside-12826022.html,Stocks," September 20, 2024 / 09:47   ","Adani Ports stock edged higher on September 19 as Motilal Oswal Financial Services (MOFSL) reaffirmed its 'buy' rating on the stock with a target price of Rs 1,850. The Adani Group firm is expected to outpace India's overall growth, driven by a balanced port mix along India's western and eastern coastlines and a diversified cargo mix, the brokerage said.Â Adani Ports continues to invest heavily in the port and logistics business to drive growth, said MOFSL. The research firm forecasts an 11 percent increase in cargo volumes from FY24 to FY26, leading to compound annual growth rates (CAGR) of 14 percent in revenue, 15 percent in EBITDA, and 22 percent in PAT during the same period. Adani Ports managed 183 million metric tons (mmt) of cargo from April to August 2024. While cargo volumes in Q1 FY25 rose 7 percent YoY, they were impacted by a worker strike at Gangavaram port from April to May 2024, which stabilized in June. Follow our market blog to catch all the live action Additionally, severe weather in Kutch affected operations at Mundra and Tuna in August. Despite these challenges in the first half of FY25, management is holding steady on its volume guidance of 460-480 mmt for FY25. As Adani Ports aims to become India's largest integrated transport utility company by 2030, it is strengthening its capabilities in all logistics segments (ports, CTO, warehousing, last-mile delivery, ICDs, etc.). ""Hence, it offers end-to-end service to its customers, thereby capturing a higher wallet share and making the cargo sticky in nature,"" said MOFSL. At 9:40 am, Adani Ports stock was trading marginally higher Rs 1,411.30 on NSE. The stock has rallied 34 percent so far this year, outperforming Nifty's returns of 16 percent. In the past 12 months, the counter has risen 72 percent. In comparison, Nifty rose 27 percent during this period. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
ITD Cementation shares gain 11% on Adani Group acquisition news,https://www.moneycontrol.com/news/business/stocks/itd-cementation-shares-gain-11-on-adani-group-acquisition-news-12825977.html,Stocks," September 20, 2024 / 11:20   ","ITD Cementation India's share price soared more than 14 percent on Friday, 20 September, following reports that the Adani Group is setÂ to acquire the promoterâ€™s 46.64Â percent stake in the company. ITD Cementation stock rose to as high as 539 soon after open on NSE.Â Adani Enterprises stock was up 0.35 percent at Rs 2,953.5 The Economic Times reported citing unidentified sources that a successful deal could be worth RsÂ 5,888.57 crore, and would include a fully subscribed open offer following the stake purchase. The proposed acquisition is aimed at bolstering the Adani Group's civil engineering capabilities. Also read |Â Northern Arc Capital IPO allotment today: Check subscription, GMP, other details The report said that both parties reached an agreement earlier this week, with a formal announcement expected soon. ITD Cementation has a market capitalisation of 8,097 crore, as of the last update. Adani Enterprise has a market value of over Rs 3.3 lakh crore. The promoter, ItalianThai Development Public Co, held a 46.64Â percent stake in ITD Cementation at the close of the June quarter. In July, the company notified stock exchanges that ""the promoter shareholders of ITD Cementation India are considering a potential divestment of their holdings."" Should the promoter proceed with the stake sale, it will initiate an open offer for an additional 26Â percent of the company's shares. ITD Cementation India's primary revenue driving business involves maritime structures and engineering projects, including those such as Delhi and Kolkata metro systems. Disclaimer:Â The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
Mankind Pharma stock rises 4% as Investec initiates with 'buy',https://www.moneycontrol.com/news/business/mankind-pharma-stock-rises-4-as-investec-initiates-with-buy-12825948.html,Stocks," September 20, 2024 / 09:22   ","Shares of Mankind Pharma saw a sharp uptick after surging 4 percent to Rs 2,519 in early trade on September 20 after Investec initiated coverage with a 'buy' recommendation citing robust growth prospects for the pharma major. With a buy call and price target of Rs 3,300, the brokerage implies an upside potential of 36 percent from the last close of Rs 2,426 on the National Stock Exchange (NSE). Mankind Pharma shares have risen 22 percent since the start of the year. Follow our LIVE blog for all the latest market updates The brokerage highlights Mankind's strong execution capabilities and robust brand equity align well with Bharat Serums and Vaccines' (BSV, a brand Mankind Pharma acquired) super-specialty strengths. They believe BSV's research and development expertise, along with its sourcing capabilities, creates a significant competitive moat, which will further Mankind's vision. Investec also notes that Mankind's solid presence in India and extensive distribution network will drive a notable uptick in BSV's India sales, especially due to the complementary synergies between the two entities. Additionally, the underpenetrated IVF market presents a substantial growth opportunity, with Mankind-BSV poised to become a global leader. The brokerage believes that the market is underestimating BSV's specialty business's long-term growth potential and strategic importance. This business will continue to be a key growth driver for Mankind Pharma. In other news, the board of the company announced on September 18 that it willÂ deliberate on raising capital through non-convertible debentures, commercial papers, or other forms of debt or equity securities. At about 9:20 am, Mankind Pharma shares were trading at Rs 2,512, higher by 3.6 percent. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
"Brokerages weigh impact of US court's patent decision on Zydus Life, Lupin; shares in focus",https://www.moneycontrol.com/news/business/markets/brokerages-weigh-impact-of-us-courts-patent-decision-on-zydus-life-lupin-shares-in-focus-12825953.html,Stocks," September 20, 2024 / 09:06   ","Pharma majors Zydus Life and Lupin shares will be in focus on September 20, after the USÂ Court of Appeals for the Federal Circuit stated that theÂ district court whichÂ invalidated the â€˜780 patent covering Mirabegron erred in the decision-making process. Zydus Life and Lupin are the only two players that have launched generic Mirabegron at risk.Â However the maker of the original,Â Astellas Pharma Inc., sued to blockÂ Lupinâ€™s and Zydusâ€™ generic versions, stating it infringes on their patent. A federal judge rejected this request in April 2024. Mirabegron is used in the treatment of overactive bladder (OAB) with symptoms of urge urinary incontinence, urgency and urinary frequency. The companies are among the first to launch the generic version in 25 mg dosages in the US market and is prepared to launch 50mg dosages imminently. Follow our market blog to catch all the live updates InCred Equities maintained its 'add' rating on Lupin, with a target price of Rs 2,329 per share, while reiterating its 'add' Zydus Life, but cut its target price to Rs 1,330 per share. The brokerage noted that there are various potential outcomes, but despite the ongoing litigation, it does not foresee any immediate risks to the earnings estimates. Currently, InCred Equities projects revenue of $135 million and $35 million from Mirabegron for Zydus, and $70 million and $10 million in FY25 and FY26, respectively. JPMorgan added that while the development adds uncertainity to the litigation outcome, the international broking firm believes it is not likely to impact Lupin's or Zydus' product strategy at the moment. The current development might stall incremental generic entry from other players for six to nine months, until clarity emerges. Also Read |Â Lupin launches Mirabegron extended-release tablets in US after USFDA nod In the worst case scenario, both the players end up paying damages based on a percentage of loss of profits which was incurred by the innovator. For Lupin, the drug accounts for eight percent of its FY25 profits, while it is 12 percent for Zydus Lifesciences. Japanese brokerage Nomura sees two outcomes: the first, the generic is barred from being sold and the second, Zydus and Lupin continue to sell the product. In the first case, the innovator may pursue an injunction against generics on the back of the appeals court decision. If successful, generic will have to stop selling, thus impacting upsides forecasted for FY25/26/27. ""WeÂ think the impact on FY25 earnings will be lower than the total contribution, as the companies have already booked more than 50 percent of the FY25F sales in 1HFY25, in our view,"" said the brokerage. In the event that Lupin and Zydus are allowed to sell the product, Nomura said, ""We think thecompanies have made assessment of infringement, in case the patent is held valid. Wethink the scope for non-infringement is high particularly for the 25mg strength.Â The risk of damages may be limited to the upside earned from the product and may not bematerially higher (triple damages)."" Bank of America also does not believe that the pharma players will stop selling their generic versions, but the uncertainty of events does create a near-term overhang. As a result, BofA slashed its target prices on Lupin to Rs 1,560 from Rs 1,660 and on Zydus Life to Rs 1,145 from Rs 1,310 earlier. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.  
       "
Phoenix Mills shares gain 2% post arm declares highest bidder for two plots in Punjab,https://www.moneycontrol.com/news/business/stocks/phoenix-mills-shares-may-open-higher-after-arm-declares-highest-bidder-for-two-plots-in-punjab-12825805.html,Stocks," September 20, 2024 / 09:29   ","Phoenix Mills share price rose more than 2 percent on September 20 after the company's arm declared the highest bidder for two plots in Mohali, Punjab. At 09:27am, Phoenix Mills was quoting at Rs 1,805.20, up Rs 42.25, or 2.40 percent, on the BSE. A wholly owned subsidiary Casper Realty has been declared as the highest bidder for two prime city-centric plots in Mohali, Punjab, the company said in an exchange filing. These plots - cumulatively measuring ~13.14 acres and auctioned by Greater Mohali Development Area Authority (GMADA), with a combined bid value of approximately Rs 891 crore. The payment shall be completed within the timelines stipulated by GMADA and both plots are classified for commercial use the company intends to develop an iconic retail-led, mixed-use development on this land parcel, it added. Catch all the market action on our live blog The company had set September 21, as the record date for the bonus shares, in the ratio of one bonus share for each existing share held, marking the first bonus issue in nearly two decades. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
