title,url,type,date,content
Moneycontrol Pro Panorama | The real fortune is at the top of the pyramid,https://www.moneycontrol.com/news/business/moneycontrol-pro-panorama-the-real-fortune-is-at-the-top-of-the-pyramid-12818687.html,Economy," September 10, 2024 / 16:01   ","Dear Reader, Renowned academician CK Prahalad popularised the notion of a vast business opportunity present in the lower rungs of society through his book Fortune at the Bottom of the Pyramid. Over the years, business enterprises tapped this huge consumer market through competitively priced products, and many have achieved commercial success. But along with changing consumer preferences, companies in certain sectors are making a slow retreat from low-priced mass-market products. Consider automobiles. Except Maruti Suzuki, no manufacturer has a car priced less than Rs 5 lakh in their product portfolio. Large automobile groups Škoda Auto Volkswagen, Toyota, Honda, Mahindra and Mahindra no longer sell small cars in India. The portfolio of Tata Motors, which tried to tap demand at the bottom of the pyramid launching a Rs 1 lakh car, is now heavily tilted towards premium vehicles. The focus among all these automobile manufacturers is on higher priced cars, utility and electric vehicles. Even Maurti is seeing rising contribution of utility vehicles to its domestic sales. In two wheelers, the market share of entry level 75-110 cc bikes dropped from 49 percent in FY12 to 28 percent this fiscal, show data collated by Jefferies India. Demand is moving to higher powered bikes, electric vehicles and scooters. Hero MotoCorp, which once dominated the market, is losing share. In alcoholic beverages, another industry with high consumer touchpoints, companies are reducing their exposure to low margin mass market brands. Last week came reports that Pernod Ricard has put its large mass market brand for sale in India. This follows a period of premiumisation and brand rationalisation at peer United Spirits. Even home-grown companies Radico Khaitan and Allied Blenders & Distillers are increasingly launching higher priced products. In housing, developers are striking gold in premium and luxury dwellings. Affordable housing, which was a buzzword before the COVID pandemic, is no longer in fashion. The market capitalisation of DLF, Godrej Properties and Sobha, which primarily sell premium houses, has soared amid rising demand. In healthcare, many multinational corporations scaled back their operations in the Indian pharmaceutical market due to stiff competition and lower price realisations vis-à-vis their home markets, points out Glenmark Pharmaceuticals in its latest annual report. While the domestic market is seeing increasing adoption of pure generic products, the focus at leading pharma companies is on strengthening the better-yielding branded product portfolio. “Despite the increasing influence of Trade Generics and Jan Aushadhi, Branded Generics are expected to remain predominant,” adds Glenmark. The trends underline two important points. Tapping the shallow bottom-of-the-pyramid demand is no longer a priority for companies in all sectors. Profitability and return ratios are increasingly driving their business strategies, which is a good sign. This is also partly driven by the consumer upcycle. On the flip side, the excessive focus on premium products skews the market and leaves limited product choice for consumers in the entry level and economy segment. But this focus on the top creates room for a disruptor to enter the lower end of the market with a well-positioned product and business model, that can grow into a bigger threat for the incumbents. Investing insights from our research team  Will the IPO of PN Gadgil Jewellers shine on bourses? Karur Vysya Bank — Why its consistency leaves room for rerating Ami Organics: Well placed to meet growth guidance despite global challenges Tracker  Pro Economic Tracker: Consumer sentiment improves, auto sales show mixed trend What else are we reading?  Jumpy markets fret about risks to soft landing Bajaj Finance must leap over a tough quarter even as housing finance IPO sees frenzy Mario Draghi’s recommendations to strengthen CBAM pose a risk to domestic metal producers Are rising natural gas prices a bullish signal? Chart of the Day: India’s electricity generation mix improves in August Why are young bankers leaving the profession so soon? The curious case of Apple (republished from the FT)Digital Deception: Navigating India’s regulatory maze to tackle ‘dark patterns’ RSS Post-Emergency Journey: Steering through political chaos and strengthening organisation Big oil’s buyback bonanza for investors has a sustainability issue US will leave Europe to its fate. But when and how? Stock-Selloff fears for September are overblown Personal Finance Should you go in for Bandhan Business Cycle Fund? A Moneycontrol review Markets  Family offices bet big on startups: From burgers to space-tech, here are the top picks Tech and Startups GST on card payments below Rs 2,000 to push small merchants more towards UPI Technical Picks: Godrej Consumer Products, ICICI Bank, Jubilant FoodWorks, Suzlon Energy and Maruti Suzuki India.R Sree RamMoneycontrol Pro   "
Wikipedia and the protection offered by SC’s Shreya Singal judgement,https://www.moneycontrol.com/news/opinion/wikipedia-and-the-protection-offered-by-scs-shreya-singal-judgement-12819767.html,Politics," September 11, 2024 / 17:28   ","By Faisal Farooqui  Recent developments surrounding the Delhi High Court’s remarks on Wikipedia have sparked significant concern. The suggestion that Wikipedia could face a ban in India due to a petition from ANI is troubling and threatens the very essence of the knowledge revolution that India is experiencing. Wikipedia stands as a monumental achievement in the realm of free and open information. It operates on the principles of transparency and collective wisdom, with volunteers worldwide contributing to its extensive database without financial gain. Unlike social media platforms, Wikipedia functions as a non-profit, driven by the commitment of its contributors to ensure accuracy and balance through a rigorous self-regulating process. India’s Jurisprudence Supports Balanced Approach To Digital Freedoms The Shreya Singhal verdict in the Supreme Court in 2015 highlighted the importance of protecting free speech while ensuring that restrictions are carefully justified. Similarly, the MouthShut.com vs. Union of India case emphasized the need for nuanced regulations that respect digital platforms' roles in protecting consumer rights and fostering free expression. These legal precedents underscore the importance of maintaining a balanced approach to digital freedoms. The recent remarks from the Delhi High Court suggesting a potential ban on Wikipedia overlooks these principles. Wikipedia’s role is distinct from social media platforms like TikTok or Instagram. It thrives on a model of volunteerism, where scholars and enthusiasts collaborate to maintain the accuracy of information. The platform operates without personal or commercial agendas, relying on collective effort to ensure truthfulness and balance. Judicial Remedy And Source Of Contestation Everyone has a right to seek judicial remedy when their rights are violated. But by not suing the actual sources of publications and instead going after an encyclopedia that only cites these articles and threatening a ban on Wikipedia over contested opinions—especially those cited and moderated by experienced editors—sets a concerning precedent. Such a move could hinder not only Wikipedia but also broader public discourse, potentially stifling democratic engagement and the free flow of information. India, having missed the industrial revolution due to its colonial past, cannot afford to miss the current knowledge revolution. The industrial revolution brought transformative advancements that India was deprived of due to colonial exploitation. Now, in the digital age, the knowledge revolution represents a crucial opportunity for India to advance, bridging gaps in education and access to information. Platforms like Wikipedia are pivotal in facilitating this progress by enabling the free exchange of ideas and knowledge. Rabindranath Tagore, in his revered work Gitanjali, eloquently envisioned a world: “Where the mind is without fear and the head is held high; where knowledge is free”. This vision aligns with Wikipedia’s mission to provide unrestricted access to information and empower individuals. Threatening such a vital resource risks undermining the very foundation of intellectual freedom and progress. (Faisal Farooqui is a tech-entrepreneur and digital rights proponent.)  Views are personal and do not represent the stand of this  publication. "
'Will not accept terrorism in India': Rahul Gandhi backs PM Modi's 'no-talks' stance with Pakistan,https://www.moneycontrol.com/news/india/will-not-accept-terrorism-in-india-rahul-gandhi-backs-pm-modis-no-talks-stance-with-pakistan-12819198.html,Politics," September 11, 2024 / 14:16   ","Congress MP and Leader of Opposition (LoP) in Lok Sabha Rahul Gandhi, on Tuesday, hinted that the Congress largely aligns with the Narendra Modi government's no-talks stance with Pakistan until terrorism is curbed. Currently, on his maiden overseas visit as the LoP,Â Gandhi launched a sharp attack on Pakistan for ""instigating terrorism in India"" during his interactions in the United States. Speaking at the National Press Club in Washington on Tuesday, Gandhi reaffirmed that Pakistan's support for terrorism continues to be a major roadblock in improving relations between the two nations,Â stressingÂ that India will not tolerate such acts. Backing PM Modi's approach to Pakistan, he said, ""Pakistan's instigation of terrorism in our country is holding the two countries back. We simply are not going to accept Pakistan carrying out terrorism in our country, which is not going to be accepted, and until they keep doing that, there are going to be problems"". When asked whether the Kashmir issue was preventing dialogue between India and Pakistan, Gandhi firmly responded, ""No"". The Amethi MP, however, expressed clear disagreement with PM Modi's handling of China, accusing the government of allowing Chinese troops to occupy Indian territory in Ladakh equivalent to the size of Delhi. Gandhi, on a three-day visit to the US, also stated that the Congress largely aligns with the Centre on major foreign policy issues, including relations with the US, concerns over extremist elements in Bangladesh, and policies toward Israel.
       "
'This is a disaster': Rahul Gandhi slams PM Modi's 'handling' of India-China border issue,https://www.moneycontrol.com/news/india/this-is-a-disaster-rahul-gandhi-slams-pm-modis-handling-of-india-china-border-issue-12819131.html,Politics," September 11, 2024 / 10:44   ","CongressÂ MP and Leader of Opposition (LoP) in Lok SabhaÂ Rahul Gandhi has once again raised the India-China border issue, criticising Prime Minister Narendra Modi for his handling of the situation. Speaking at the National Press Club in Washington DC, USA, on Tuesday, Gandhi alleged that Chinese troops have occupied 4,000 square kilometers of Indian territory in Ladakh, an area the size of Delhi. ""If you call having Chinese troops in 4,000 square kilometres of our territory handling something well, then maybe we have got Chinese troops occupying land the size of Delhi in Ladakh. I think that's a disaster,"" he remarked. Gandhi further claimed that the media has largely ignored the issue, stating, ""How would America react if a neighbour occupied 4000 square kilometres of your territory? Would any president be able to get away with saying that he's handled that well?"". He further added, ""So I don't think PM Modi handled China well at all. I think there's no reason Chinese troops should be sitting in our territory"". Gandhi, however, at the same time, highlighted the importance of India and the US working together to offer the world an alternative to Chinaâ€™s ""non-democratic production vision"". The Amethi MP stressed the bipartisan support that the India-US relationship enjoys in both nations and expressed confidence in its future. He noted that there would be ""continuity"" in the Congress government's approach to India-US ties, stating, â€œI donâ€™t see ourselves changing direction very much from what Prime Minister Narendra Modi is doing"". This isn't the first time the Congress leader has made such allegations. Last year, during a visit to Ladakh,Â the Congress leader accused PM Modi of misleading the Opposition about the situation at the India-China border, asserting that China had seized thousands of square kilometers of Indian land. He referred to PM Modi's comments from a June 2020 all-party meeting, where the Prime Minister stated that no Indian territory had been captured, following a deadly clash between Indian and Chinese forces in Ladakh's Galwan Valley.
       "
Rahul Gandhi gets candid on how he views PM Modi: 'You'll be surprised...',https://www.moneycontrol.com/news/india/dar-nahi-lagta-ab-rahul-gandhis-fresh-attacks-on-bjp-pm-modi-rss-during-us-visit-12818085.html,Politics," September 10, 2024 / 16:13   ","Congress MP and Leader of Opposition (LoP) in Lok Sabha, Rahul Gandhi, currently visiting the US, opened up on his thoughts about Prime Minister Narendra Modi. Speaking at the Georgetown University in Washington, DC, on September 9, Gandhi said he doesn’t hate the Prime Minister but only disagrees with his point of view. ""You will be surprised, but I don't actually hate Mr Modi... he has got a point of view, fine, I don't agree with his point of view but I don't hate him,” the Congress leader said. “In many moments, I empathise with him. I don't think like he is my enemy. He has a different point of view and I have a different point of view. I have empathy and compassion for what he is doing,"" Gandhi added further.I don't hate Mr. Modi.He has a point of view; I don't agree with the point of view, but I don't hate him.He has a different perspective, and I have a different perspective.: Shri @RahulGandhi at the Georgetown UniversityWashington DC pic.twitter.com/y3p5OW4CTECongress (@INCIndia) September 10, 2024 Gandhi arrived in the United States on September 8 for a three-day visit aimed at fostering “meaningful discussions and insightful conversations” to strengthen ties between India and the US. The trip is part of ongoing efforts to enhance the bond between the two nations. During his visit, he launched a series of attacks on the Bharatiya Janata Party (BJP) and Prime Minister Narendra Modi. Speaking at an Indian diaspora event in Herndon, Virginia on Monday, he claimed that the fear of PM Modi among the people has now dissipated in the aftermath of the 2024 Lok Sabha Elections. At the event, Gandhi alleged that the BJP and PM Modi had created a climate of fear through the use of government agencies to pressure small businesses. He said that this fear, however, ""vanished within seconds"" after the election results were declared. ""Something has changed after the elections. Some people say 'Darr nahi lagta ab, darr nikal gaya ab'...It is interesting to me that the BJP and PM Modi spread so much fear, and the pressure of agencies on small businesses, everything vanished within seconds. It took years for them to spread this fear and vanished within seconds,"" the LoP remarked. Gandhi also dismissed PM Modi's once-prominent strongman image, saying, ""...In Parliament, I see the Prime Minister right up front and I can tell you that the idea of Mr. Modi, 56-inch chest, direct connection with god, that’s all gone now, it’s is all history now"". He asserted that the image of dominance and strength previously associated with Modi no longer holds the same sway. The Congress leader also took aim at the BJP’s vision for India, accusing the party of failing to acknowledge the country's inherent diversity. During his interaction with students at Georgetown University, he said that the BJP fails to understand India's rich diversity. Gandhi accused the ruling party of disregarding the cultural and historical diversity that defines the nation. ""BJP doesn't understand that this country is of everyone...India is a union. In the Constitution, it is written clearly... India that is Bharat is a union state, histories, tradition music and dance...they (BJP) say it is not a union, it is different...,"" he noted. Gandhi also took a dig at the Rashtriya Swayamsevak Sangh (RSS), accusing the organisation of promoting divisive ideologies that undermine India's diversity. The Amethi MP alleged that the RSS views certain states, languages, religions, and communities as inferior. ""What the RSS says is that certain states are inferior to other states. Certain languages are inferior to other languages, certain religions are inferior to other religions, and certain communities are inferior to other communities....,"" Gandhi said. He further said that every state in India has its rich history and traditions, which the RSS ideology fails to respect. ""All the state has its history, tradition...RSS ideology is Tamil, Marathi, Bengali, Manipuri, these are inferior languages...that's what the fight is about...These people (RSS) don't understand India.."" he said. He concluded by stating that this ideological battle represents a lack of understanding of India's diverse identity on the part of the RSS. Furthermore, sharing about the period just before the Lok Sabha elections 2024, Gandhi said that the Congress' accounts were frozen three months before the elections. ""Three months before the elections, all our bank accounts were sealed. We were discussing what to do next. I simply said, 'Dekhi Jayegi' (Let's see what happens), and we went ahead into the elections..."", alleged the Congress MP.
       "
"Goldman Sachs says 'sell' Vodafone Idea but was spotted 'buying' in its FPO, what gives?",https://www.moneycontrol.com/news/business/markets/goldman-sachs-says-sell-vodafone-idea-but-was-spotted-buying-in-its-fpo-what-gives-12820235.html,Market," September 12, 2024 / 15:38   ","Recently, international brokerage Goldman Sachs made headlines by reiterating its sell call on debt-laden telecom operator Vodafone Idea. However, savvy internet sleuths dug up VI's recent FPO documents, showing Goldman Sachs participated as an anchor investor in the telco’s offer. So what gives? On September 6, Goldman Sachs reaffirmed its bearish rating on beleaguered telco Vodafone Idea. The brokerage believes that the country’s third-largest telecom operator will be unable to stop the relentless erosion of its market-share, despite its recent capital raise. “Our analysis suggests a direct correlation between capex and revenue market share, and given our expectation of peers spending at least 50 percent higher capex versus Vodafone Idea, we forecast another 300 bps share loss for the company over the next 3-4 years,” said Goldman Sachs in its report.  However, the brokerage did hike its price target marginally from Rs 2.2 to Rs 2.5 per share. Regardless, the downside implication of a whopping 83 percent spooked the markets and investors rushed to offload their holdings on the counter, causing the telecom operator’s share price to crash 14 percent on the bourses. Also Read | Vodafone Idea FPO: 10 things to know about India’s largest follow-on public offer As the stock price sank in a sea of red, the internet was quick to react. Investors looked at the anchor book for Vodafone Idea’s recent follow-on public offer, where a Goldman Sachs fund was spotted bidding for 81.83 lakh shares at Rs 11 each.  How do we then reconcile the difference? Is it disingenuous, should such transactions be flagged by the regulator? Well, no. That’s because what we see as Goldman Sachs need not always be Goldman Sachs’s proprietary book! Foreign investors who want to increase their exposure to the domestic markets, but don’t want to undergo the hassle of registering as an FPI with the markets regulator SEBI use ODIs or off-shore derivative instruments. These ODIs are issued by an FPI, who usually buys or holds the stock or equity that the ODI represents. Goldman Sachs is one such FPI that helps foreign investors put their money into Indian markets. Remember, these are derivative instruments, the foreign investor is not actually directly buying these shares, the FII is. But it is doing so at the behest of the investor. Therefore, Goldman Sachs, when participating in the FPO, was facilitating a trade from a client’s end, but not necessarily buying it for its own arm, said a spokesperson for the brokerage. He added that Goldman Sachs was functioning as a market maker in this transaction, “what the research arm does is completely different”. On a similar tangent, let's look at the case of Swiss banking giant UBS. The two UBS funds participated in the FPO, purchasing 4.45 crore shares at Rs 11 each on April 16. Fast-forward a few months, and UBS released a note on Indian telecom giants on August 28. As telecom majors undertake a tariff hiking cycle, UBS expects around 90-100 percent of the total tariff hikes to flow through to revenues over two quarters. The brokerage reiterated its buy call on Vodafone Idea, bumping its target price up from Rs 18 to Rs 19 per share. Two days later, on August 30, a UBS fund 'UBS Principal Capital Asia' sold 38.2 crore shares or a 0.54 percent equity stake in Vodafone Idea for an average price of Rs 15.67 each. When asked to clarify, UBS declined to comment. Disclaimer: Moneycontrol is a part of the Network18 group. Network18 is controlled by Independent Media Trust, of which Reliance Industries is the sole beneficiary. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.  
       "
MC Odd Lot: Director of listed yarn trader sends in handwritten resignation on torn-out sheet of paper,https://www.moneycontrol.com/news/business/markets/mc-odd-lot-director-of-listed-yarn-trader-sends-in-resignation-handwritten-on-tear-sheet-12820308.html,Market," September 12, 2024 / 15:35   ","A non-executive director of a listed yarn trader has submitted her resignation letter in what seems like a loose sheet of a notebook, torn out from its binding. In a filing dated September 10, announcing the resignation, the company Anand Rayons has submitted a photograph of her letter to the exchanges. Moneycontrol has written to the company and the article will be updated when a response comes in. Under Listing Regulations, a listed entity has to report a material event such as the resignation of a director within seven days and with detailed reasons for the resignation. Also read:Â Sebi considers new rules to curb risks as tiny IPOs boom The submitted photograph shows a handwritten letter, which seems to have been placed on a rug and with the silhoutte of what seems like a finger protruding from the middle of the frame.  In the letter, Hema Mishra says that she is resigning from her post owing to other commitments. The letter, addressed to the Managing Director Anand Bakshi reads, ""Owing to some other commitments, I would like to resign from my position on the board of the company."" ""Thank you for a wonderful association, and I wish you and the company the very best for future."" She then thanks him and signs off from Surat. The company has said that the reasons for her resignation are ""personal and other commitments"" and that there are no material reasons for the resignation other than that mentioned in the letter. Under clause 7B of Part A of Schedule III of the Listing Regulations, a resignation of a director should be informed to the exchanges within seven days of the event with detailed reasons for the resignation as given by the director and the names of listed entities in which the resigning director holds directorships, indicating the category of directorship and membership of board committees. The company's filing has said that, with her resignation, Mishra automatically ceases to be part of the Nomination and Remuneration Committee.
       "
"Nifty returns narrow into range after 10 years as volatility evens out, says Capitalmind",https://www.moneycontrol.com/news/business/markets/nifty-returns-narrow-into-range-after-10-years-as-volatility-evens-out-says-capitalmind-12820228.html,Market," September 12, 2024 / 15:35   ","If the frontline index Nifty 50 has a big year, recording a sharp upmove or downmove, the next year usually records moves in the opposite direction, according to a recent study by Capitalmind Financial Services.Â Investing every year from 1999 to 2015, annualised returns convergeÂ into a narrower range after the 10-year+ mark, irrespective of the wild variation in the early years. Simply put, ""Over time, supernormal returns of 20-30 percent inevitably moderate downwards. The lesson is simple: if one had mega years early on, moderating subsequent expectations, at least for the next 2-3 years, will help avoid unrealistic net worth projections and subsequent disappointment,"" said the study. For example, an investment made during the start of the year 2009 would have incurred an upside of 73 percent in the firstÂ year. However, the 10-year annualised return of the investment value gets narrowed to 15 percent. Also Read |Â Correction in 'narrative' theme signals shifting preferences towards defensives, says KIE However, the reverse is also applicable.Â The frustration of barely-there returns in the initial years tends to be followed by productive years that normalise a lot of the disparity between lucky and unlucky investors. ""If one had invested in the year 2000, first year return would have met with a decline of 18 percent but an annualised return in the 10th year of the investment was recorded at 14 percent,"" noted Capitalmind. Therefore, investors should embrace a long-term horizon to smooth out volatility andcapture the marketâ€™s innate tendency to rise, while using SIPs or periodic investments to mitigate the risk of poor entry timing. Most importantly, market participants should invested through downturns and view market pullbacks as opportunities rather than threats. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
Thermax shares jump 5% on electrolyser manufacturing deal with Ceres,https://www.moneycontrol.com/news/business/thermax-shares-jump-5-on-electrolyser-manufacturing-deal-with-ceres-12820421.html,Market," September 12, 2024 / 15:19   ","Shares of Thermax Limited rose 5 percent to Rs 4,689 in the afternoon trade on September 12 after the company announced it has entered into a strategic partnership with Ceres Power, a subsidiary of UK-based, Ceres Power Holdings plc. This agreement marks Thermax'sÂ entry into electrolyser manufacturing and system solutions to provide green hydrogen solutions for industrial customers. The agreement covers the licensing for manufacturing, sales, and servicing of the Stack Array Module, development and sale of the Stack Balance of Module, and multi-MW Electrolyser Module, all based on Ceresâ€™ SOEC technology. Â Follow our LIVE blog for all the latest market updates ""Thermax to pay royalty and other fees to Ceres as per the terms and conditions agreed in theabove-mentioned agreement,"" the company stated in a regulatory filing on September 12.Â Thermax is a leading manufacturer of vapour absorption cooling systems. These vapour absorption chillers are extensively used worldwide for industrial refrigeration, air conditioning, process cooling and heating. This development gains significance as licensing Ceresâ€™ SOEC technology will enable Thermax to manufacture, sell, and service Stack Array Modules (SAM), SAM Balance of Modules (SBM), and multi-megawatt SOEC electrolyser modules leveraging Ceres' advanced solid oxide electrolysis cell technology. As a step towards commercialisation, Thermax plans to establish a manufacturing facility for the electrolysers, develop the supply chain and localise critical components. At about 3 pm, shares of the company were trading at Rs 4,604, higher 3 percent from the last close on the National Stock Exchange. Thermax shares have sipped over 14 percent in the last three months. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
Shankar Sharma's quirky theory: How liberalising India's 'marriage market' can unlock economic growth,https://www.moneycontrol.com/news/business/markets/shankar-sharmas-quirky-theory-how-liberalising-indias-marriage-market-can-unlock-economic-growth-12820317.html,Market," September 12, 2024 / 15:15   ","In a quirky analogy, market veteran Shankar Sharma shared his take on why India might not be achieving its full economic potential, tying this toÂ high exit barriers in theÂ ""marriage industry."" While India has liberalised in most areas,Â but it remains totally ""commie"" or communist in nature when it comes to exiting marriages,Â wroteÂ Sharma in a tongue and cheeky post on 'X'. In order to resolve this, SharmaÂ suggestedÂ introducing a ""marriage IBC"" (a playfulÂ  reference to Indiaâ€™s Insolvency and Bankruptcy Code),Â which would make marriages more competitive by easing the process of exit (divorce). According to the theory, Sharma said that since there are such high ""exit barriers"" in marriage, people (particularly men, who are said to look like ""aloos"" or potatoes) donâ€™t invest much effort in maintaining their appearance or attractiveness. Similarly,Â most women look like ""bhaloos"" (bears) for the same reason as they donâ€™t feel the need to stay at their best because the risk of being replaced is low. ALSO READ: Correction in 'narrative' theme signals shifting preferences towards defensives, says KIE By introducing a marriage IBC, the idea is thatÂ if people could easily leave marriages, they would be incentivised to constantly ""stay at the top of their game"" in terms of looks, behavior, and spending on lifestyle improvements like diet, clothing, and luxury items. ""IfÂ marriage is bankrupt then immediately one should go to marriage IBC and find more suitable partner providing exit to people who are trapped even if it is that deep discount. That's how society becomes competitive,"" Sharma remarked. He further made a comparison to""F2-gora lands"" (foreign, developed countries), emphasising that theseÂ nations are wealthier because their marriage markets are more fluid, with fewer barriers to entry and exit. ""So men women have to be at top of their game always, so spending on diet, clothes, cars, toys, makeup is constantly rising,""Â Sharma noted. The final point Sharma made that if India adopted to this more liberal approach to marriage, India could see significant rise in GDP per capita, fromÂ $2.5k to $50k, thanks to increased consumption and economic activity driven by the need to stay competitive in relationships. Following the 'X' post, a lively discussion erupted among users. Some praised the theory, calling it ""unique"" and ""out of the box,"" appreciating the creative analogy linking marriage dynamics to economic growth. However, the idea also sparked skepticism, with one user pointing out that while the theory might work in a money-driven society, it overlooks the deep-rooted importance India places on family values, tradition, caste, and religious considerations. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
"Correction in 'narrative' theme signals shifting preferences towards defensives, says KIE",https://www.moneycontrol.com/news/business/markets/correction-in-narrative-theme-signals-shifting-preferences-towards-defensives-says-kie-12820395.html,Market," September 12, 2024 / 15:03   ","Kotak Institutional Equities believes the recent correction in 'narrative' driven themes- largely PSU sectors like railways, construction and defence-- hints towards a shift inÂ preference for defensives, which have supported headline indices. In the past week, the rally in PSU named cooled down significantly, with the BSE PSU index slipping nearly 4 percent. On the other side of the spectrum, defensive plays are seeing increased traction as the BSE FMCG and the BSE Healthcare indices gained around 2 percent in the past week. KIE attributes this defensive rally to a pullback from high-beta and 'narrative' stocks as investors adopt a risk-off approach in response to global uncertainties. As for the risk off mode, the brokerageÂ identifies the recent slew of data warning towards a slowdown in the US,Â ongoing stagnation in China's economic policies and theÂ continued lackluster performance of the Eurozone economy as the culprits. Follow our market blog to catch all the live action Even as this risk-off sentiment is prompting investors to look towards fundamentals, KIE also warned against the stiff valuations of the defensive stocks, which pose further challenges to portfolio construction.Â WhileÂ the possibility of a gradual recovery in volumes of consumer staples started gathering pace about 2-3 quarters back, it is yet to bloom into reality. Similarly, it also remains to be seen if the much-anticipated recovery in demand for IT services would be strong enough to justify the sharp re-rating in their multiples, the firm stated. Moving to the PSU space,Â KIEÂ believesÂ that most of the â€˜narrativeâ€™ stocks trade at inflated valuations, driven by unrealistic growth and profitability assumptions.Â Highlighting the risks involved with this segment of the market, KIE reiterated that many of these 'narrative' stocks remain disconnected from fundamentals and could be vulnerable to further correction. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
Bajaj Housing Finance IPO subscription tops 1% of Indiaâ€™s GDP; set to be doubler on listing,https://www.moneycontrol.com/news/business/markets/bajaj-housing-finance-ipo-subscription-tops-1-of-indias-gdp-set-to-be-doubler-on-listing-12820407.html,Market," September 12, 2024 / 15:05   ","Bajaj Housing Finance IPO became Indiaâ€™s most subscribed ever, with the total bid amount for the public issue at a whopping 3.24 lakh crore topping one percent of Indiaâ€™s GDP. According to the NSO data, Indiaâ€™s nominal GDP at constant prices is estimated at Rs 295.36 lakh crore in 2023-24. Bajaj Housing Financeâ€™s Rs 6,560-crore initial public offering, which closed on Wednesday, 11 September, broke the previous record held by Coal India, which got a subscription worth Rs 2.36 lakh crore in 2008. Earlier this year, Premier Energies IPO received bids of over Rs 1.48 lakh crore, while Tata Technologies IPO in November 2023 got bids worth Rs 1.56 lakh crore. Institutional investors led the charge in the IPO frenzy for Bajaj Housing Finance, with their bids exceeding 200 times the shares allocated to them. Meanwhile, the retail category was oversubscribed seven times. Considering the huge demand for the stock, the stock has seen a further rise in the grey market premium. Currently, the stock is being traded at a premium of Rs 78 in the unlisted market, a premium of over 111 percent compared to the issue price. Why the frenzy The strong investor interest for Bajaj Housing Finance IPO has been driven by several factors. As the second-largest player in the housing finance sector, the company benefits from a well-diversified product suite and robust support from parent Bajaj Finance, which is expected to fuel exponential growth. It has a good quality asset base, with low exposure to risky assets and stable profitability. The IPO pricing is set at a premium compared to most peers, reflecting its strong market position and financial stability. Bajaj Housing Finance IPO Allotment Status Check Amit Jain, Co-Founder, Ashika Global Family Office Services said that as a subsidiary of Bajaj Finance, it benefits from a robust brand reputation and strong backing. The company has a profitable track record, low delinquency rates, and a diverse loan portfolio, which enhances its appeal in the growing housing finance sector. However, Jain warned that potential investors should consider risks such as rising interest rates and competitive pricing. Bajaj Housing Finance provides mortgage loans for both retail and commercial customers, with cross-selling and up-selling opportunities. It holds a 34 percent market share in the prime home loan segment, which makes up over 57 percent of its product portfolio. The companyâ€™s assets under management (AUM) have been growing at a CAGR (compounded annual growth rate) of 39 percent, reaching Rs 97,071 crore by the end of June 2024, the highest among its peers. The AUM growth has outperformed other housing finance companies (HFCs), helped by diverse product offerings and strong brand recognition. Salaried customers and large home loans make up a significant portion of its loan book. The company is closely connected with its parent firm and has raised significant capital in the past to support its faster growth. Recently, IPOs have seen strong interest. In August, mainboard IPOs were subscribed more than 75 times on average, while the year-to-date average for 2024 stands at 66 times. For SME IPOs, the average subscription in August hit 290 times, with the year-to-date average over 259 times, according to the data.
       "
