,title,url,type,date,content,stock_map
87,US unveils charges against Hamas leaders over October 7 attack on Israel,https://www.moneycontrol.com/news/world/us-unveils-charges-against-hamas-leaders-over-october-7-attack-on-israel-12814144.html,World,2024-09-04 11:53:00+05:30,"The United States unsealed a raft of ""terrorism"" and other charges against six Hamas leaders on Tuesday related to the armed Palestinian group's October 7, 2023 attack on Israel. The charging document, dated February 1, targets six leaders of the group -- including Hamas chief Yahya Sinwar and late political leader Ismail Haniyeh, who was killed in late July in Tehran. They are accused of ""conspiracy to provide material support for acts of terrorism resulting in death"" along with six other counts. The charges were filed under seal ""to position the United States to be ready to take into custody"" Haniyeh and the other defendants, a Justice Department official said in a statement. The official cited Haniyeh's death -- which Hamas and Iran say was an Israeli assassination -- and unspecified ""recent developments in the region,"" as reasons for the unsealing. Hamas, which has been designated a ""terrorist organization"" by Washington since 1997, launched its unprecedented attack on Israel on October 7, triggering the brutal ongoing war in the Gaza Strip, which is controlled by the Palestinian group. The attacks killed at least 43 American citizens, according to the complaint, and resulted in at least 10 Americans being taken as hostages or missing. ""The charges unsealed today are just one part of our effort to target every aspect of Hamas's operations. These actions will not be our last,"" US Attorney General Merrick Garland said in a statement. Garland said that US authorities were also investigating the killing of Hersh Goldberg-Polin, a 23-year-old Israeli-American taken hostage by Hamas on October 7. His death was announced over the weekend along with five other hostages. ""We are investigating Hersh's murder, and each and every one of Hamas's brutal murders of Americans, as an act of terrorism,"" Garland said. Charged along with Sinwar and Haniyeh was Mohammad Al-Masri, the former commander in chief of the al-Qassam Brigades who is believed to have died in July. Also charged was Marwan Issa, who was the deputy commander of the al-Qassam Brigades from approximately 2007 until his reported death earlier this year. Qatar-based Khaled Meshaal, the head of the group's diaspora office responsible for overseeing Hamas's presence outside of Gaza, was also charged. The final man charged was Ali Baraka, Hamas's head of National Relations, who is also based outside of Gaza. Israeli commanders believe most-wanted Sinwar, 61, is hiding in a labyrinthine maze of tunnels that Hamas has built under the Gaza Strip over the years. The October 7 attack on Israel resulted in the deaths of 1,205 people overall, mostly civilians and including and hostages killed in captivity, according to an AFP tally based on Israeli official figures. Israel's campaign against Hamas has so far killed at least 40,819 people in Gaza, according to the territory's health ministry. The UN rights office says most of the dead are women and children.
       ",NA
88,"Thousands of Rohingya flee to Bangladesh from violence in Myanmar, official says",https://www.moneycontrol.com/news/world/thousands-of-rohingya-flee-to-bangladesh-from-violence-in-myanmar-official-says-12814065.html,World,2024-09-04 11:18:00+05:30,"Around 8,000 Rohingya Muslims have fled to Bangladesh in recent months, escaping escalating violence in Myanmarâ€™s western Rakhine state, according to Bangladeshi officials. The violence has intensified as fighting between Myanmarâ€™s ruling janta and the Arakan Army, a powerful ethnic militia drawn from the Buddhist majority, continues to worsen. ""We have information that around 8,000 Rohingya crossed into Bangladesh recently, mostly over the last two months,"" said Mohammad Shamsud Douza, a senior official in charge of refugees for the Bangladeshi government. ""Bangladesh is already over-burdened and unable to accommodate any more Rohingya,"" he told Reuters on Wednesday. The Bangladesh government has not previously provided any estimate of how many Rohingya have crossed over in the last few months. The government will hold a ""serious discussion at the cabinetâ€ť within the next two to three days to address the crisis, Bangladeshâ€™s de-facto foreign minister, Mohammad Touhid Hossain, told reporters late on Tuesday. While expressing sympathy for the Rohingya, Hossain said that the country no longer has the capacity to provide humanitarian shelter to additional refugees. ""It is not possible to fully seal the border,â€ť he added, adding that efforts will be made to prevent further infiltration. Tens of thousands of Rohingya refugees in Bangladesh held rallies in camps on August 25, marking the seventh anniversary of the 2017 military crackdown that forced them to flee Myanmar, demanding an end to violence and safe return to their homeland. Over one million Rohingya currently live in overcrowded camps in southern Bangladesh, with little hope of returning to Myanmar, where they are largely denied citizenship and other basic rights. The recent surge in violence is the worst the Rohingya have faced since the 2017 Myanmar military-led campaign, which the United Nations described as having genocidal intent. Last month, Hossain told Reuters Bangladesh cannot accept more Rohingya refugees and called on India and other countries to take greater action. He also urged the international community to apply more pressure on the Arakan Army to cease attacks on the Rohingya in Rakhine state.
       ",NA
89,North Korea's Kim Jong Un executes 30 officials for 'failing to prevent deaths' during massive floods: Report,https://www.moneycontrol.com/news/world/north-koreas-kim-jong-un-executes-30-officials-for-failing-to-prevent-deaths-during-massive-floods-report-12814041.html,World,2024-09-04 10:57:00+05:30,"Kim Jong Un, North Korea's leader, may have ordered the execution of around 30 government officials following catastrophic floods and landslides, according to a Hindustan Times report. Citing South Korea's Chosun TV, the report said that the executions reportedly stemmed from the officials' failure to prevent the deaths of over a thousand people during these natural disasters. Heavy rains and landslides recently struck Chagang Province causing numerous deaths, injuries and leaving many people homeless in July. The exact number of deaths remains unconfirmed, but South Korean media suggests the toll could exceed 1,000. According to the Chosun TV report, the North Korean authorities had pledged to take action against those who allegedly did less to prevent the loss of lives during the deadly floods. The executions reportedly took place late last month. Although due to North Korea's extreme secrecy, the details of the report remain difficult to verify. However, the North Korean Central News Agency (KCNA) did report that Kim Jong Un presided over an emergency Politburo meeting in Sinuiju, where he ordered authorities to ""strictly punish"" officials who neglected their disaster prevention duties, leading to what he described as ""unacceptable"" casualties. The floods severely impacted Chagang Province, near the border with China causing widespread devastation.North Korean state media reported that heavy rains flooded over 4,100 houses, submerged 7,410 acres of agricultural land, and damaged numerous public buildings, roads, and railways in Sinuiju and Uiju. Investigations are ongoing into the actions of Kang Bong-hoon, the dismissed Chagang Province Party secretary and former deputy director of the Munitions Industry Department, who was known to have accompanied Kim Jong Un during on-site inspections.
       ",NA
90,India-Singapore Trade Ties: Boosting economic relations amid regional challenges and changing global landscape,https://www.moneycontrol.com/news/opinion/india-singapore-trade-ties-boosting-economic-relations-amid-regional-challenges-and-changing-global-landscape-12813918.html,World,2024-09-04 08:24:00+05:30,"By Anisree SureshÂ  The 2nd edition of the India-Singapore Ministerial Roundtable (ISMR) was held in Singapore on August 26, focusing on trade and economic cooperation between the two nations, ahead of PM Narendra Modiâ€™s September 4-5 visit. India's delegation of four union ministers was led by Finance Minister Nirmala Sitaraman, who deliberated on six priority pillars for the bilateral partnership in emerging and futuristic areas.Â  While active bilateral political coordination and economic engagement are strengthening at a rapid pace, it is crucial for India to rethink its trade policies and forgo its protectionist measures urgently. This is necessary to integrate better with the broader global value chains and to tap into the economic prospects offered by the Southeast Asian markets. Significance of India-Singapore Ties India's bilateral relations with Singapore are of immense significance to India's policymakers. Singapore, as India's sixth largest trading partner, with a total trade of $35.61 billion, accounts for approximately 29 percent of India's total trade with ASEAN. It is also India's largest source of FDI, with a $ 11.7 billion invested in FY 2023-24, though a significant portion of this due to roundtripping. India's economic reforms in the 1990s, its â€˜Look East Policyâ€™, and later â€˜Act East Policyâ€™ have led to a new framework for cooperation with Southeast Asian countries, including the Comprehensive Economic Cooperation Agreement (CECA) between India and Singapore in 2005. With over 20 active routine bilateral engagements and an India-ASEAN Free Trade Agreement (FTA) in Goods, Singapore plays a crucial role in enhancing India's participation in regional supply chain arrangements in the wider Indo-Pacific region. However, it remains to be seen if they have fully realized their trade potential. Trade Dynamics and Challenges The import concession rates that imports from Singapore enjoy in India fuel the trade relations to some extent. The CECA helped India and Singapore liberalise trade relations by establishing mutual recognition agreements, liberalising visa rules, and launching e-commerce platforms. The rapid growth of Singapore's digital economy and trends in the global demand and supply for tech talent have increased the prospects of Indian talent migration to Singapore. Although trade and connectivity are significantly increasing between both countries, a few concerns continue to impact achieving the fullest potential of the trade prospects. India's trade concerns include inadequate market access for services exports and greater mobility of people to deliver them (professional talent migration).Â  India's continued connectivity dilemma in integrating well with its eastern neighbours continues to hamper the trade prospects.Â  Although trade relations with Singapore are strong, India has not fully captured other Southeast Asian markets. The decision not to join the Regional Comprehensive Economic Partnership (RCEP) has further exacerbated this gap. Impact of RCEP and Strategic Opportunities  Though India was party to the initial negotiations, it has decided to abstain from joining the RCEP Agreement to safeguard the interests of the agriculture and dairy sectors. Moreover, India has been experiencing a trade deficit with most RCEP participating countries. Due to its decision to abstain, India had to forgo market access in sectors such as IT and pharmaceuticals, where it enjoys a comparative advantage and risk of trade diversion away from Indian products and services as RCEP members gained preferential access to each other's markets. Despite the individual agreements that India has with many East Asian and South Asian countries, it cannot boost trade in the same way as a multilateral deal with the scope of RCEP, and that continues to impact India's trade prospects with the region, as ASEAN strongly promotes the economic integration with its FTA partners. Future Directions for Economic Integration India must also engage with Singapore to liberalise the service sector and maximise its comparative advantage. Given Singaporeâ€™s role as a hub for trade and finance in the Southeast Asian region, India can leverage this by offering fintech products, IT services, and backend processing. Both countries can also collaborate in the semiconductor ecosystem, combining Indiaâ€™s design skills with Singaporeâ€™s 20 years of ecosystem management experience. By focusing on liberalising the trade in goods and services and providing seamless connectivity, intra-regional trade can be improved. From Indiaâ€™s end, Visa-on-arrival for Singapore citizens and cross-border transit projects will increase the physical connectivity between the two regions. This enhanced physical connectivity would help India to integrate well with its Southeast Asian neighbours. Simultaneously, India could also explore preferential trading agreements with other Southeast Asian economies, such as the Philippines, Vietnam, and Indonesia. India-Singapore trade relations are progressing positively, and with a further push on economic integration, the challenges of not joining the RCEP can be overcome. In a world which is slowly deglobalising, India must take every opportunity to augment trade relations with existing partners. (The authorÂ is a Research Associate at the Takshashila Institution, which is an independent think tank and school of public policy.) Views are personal and do not represent the stand of this publication.Â  ",NA
91,Over 50 dead in Russian missiles strike on Ukrainian military academy and hospital in Poltava,https://www.moneycontrol.com/news/world/russian-missiles-blast-ukrainian-military-academy-and-hospital-killing-more-than-50-officials-say-12813898.html,World,2024-09-04 07:42:00+05:30,"Two ballistic missiles blasted a military academy and nearby hospital Tuesday in Ukraine, killing more than 50 people and wounding more than 200 others, Ukrainian officials said, in one ofÂ the deadliest Russian strikesÂ sinceÂ the warÂ began. The missiles tore into the heart of the Poltava Military Institute of Communicationâ€™s main building, causing several stories to collapse. It didnâ€™t take long for the smell of smoke and word of the deadly strike to spread through the central-eastern town. â€śPeople found themselves under the rubble. Many were saved,â€ť Ukrainian President Volodymyr Zelenskyy said in a video posted on his Telegram channel. He ordered an investigation. Shattered bricks were visible inside the closed gates of the institution, which was off-limits to the media, and small pools of blood could be seen just outside hours later. Field communications trucks were parked along the perimeter. Roads were covered in glass from shattered apartment windows. â€śI heard explosions ... I was at home at that time. When I left the house, I realized that it was something evil and something bad,â€ť said Yevheniy Zemskyy, who arrived to volunteer his help. â€śI was worried about the children, the residents of Poltava. Thatâ€™s why we are here today to help our city in any way we can.â€ť By Tuesday evening, the death toll stood at 51, according to the general prosecutorâ€™s office.Filip Pronin, governor of the region that bears Poltavaâ€™s name, announced on Telegram that 219 people were wounded. Up to 18 people may be buried under the rubble, he said. Ten apartment buildings were damaged, and more than 150 people donated blood, Pronin said. He called it â€śa great tragedyâ€ť for the region and all of Ukraine, and announced three days of mourning starting Wednesday. The academy trains officers in communications and electronics, as well as drone operators, honing some of the most valued skills in a war where both sides are fighting for control of the electronic battlefield.â€śThe enemy certainly must answer for all (its) crimes against humanity,â€ť Pronin wrote on Telegram. The Kremlin offered no immediate comment on the strike. It was not clear whether the dead and wounded were limited to Ukrainian military personnel, such as signal corps cadets, or if they included civilians. Since it embarked on its full-scale invasion in early 2022, the Russian military has repeatedly used missiles to smash civilian targets, sometimesÂ killing scores of peopleÂ in a single attack. Some of the deadliest such assaults includedÂ a 2022 airstrike on a theater in MariupolÂ that killed hundreds of civilians sheltering in the basement and a strike that same year on theÂ train station in KramatorskÂ that killed 61. Apartment buildings, markets and shopping centers have also been targeted. Poltava is about 350 kilometers (200 miles) southeast of Kyiv, on the main highway and rail route between Kyiv and Ukraineâ€™s second-largest city, Kharkiv, which is close to the Russian border. The attack happened as Ukrainian forces sought to carve out their holdings in Russiaâ€™s Kursk border region after a surprise incursion that began Aug. 6 and as the Russian army hacks its wayÂ deeper into eastern Ukraine.The missiles hit shortly after an air-raid alert sounded, when many people were on their way to a bomb shelter, Ukraineâ€™s Defense Ministry said, describing the strike as â€śbarbaric.â€ť Rescue crews and medics saved 25 people, including 11 who were dug out of the rubble, a Defense Ministry statement said. The strike came on the day that Russian PresidentÂ Vladimir Putin visited Mongolia. There was no indication that his hosts would heed demands to arrest him on an international warrant for alleged war crimes. Zelenskyy repeated his appeal for Ukraineâ€™s Western partners to ensure swift delivery of military aid. He has previously chided the U.S. and European countries for being slow to make good on their pledges of help. He also wants them to ease restrictions on what Ukraine can target on Russian soil with the weapons they provide. Some countries fear that hitting Russia could escalate the war. â€śUkraine needs air defense systems and missiles now, not sitting in storage,â€ť Zelenskyy wrote in English on Telegram. â€śLong-range strikes that can protect us from Russian terror are needed now, not later. Every day of delay, unfortunately, means more lost lives,â€ť he said.
       ",NA
92,"UK walks tightrope with hardened stance on Israel, faces backlash",https://www.moneycontrol.com/news/world/uk-walks-tightrope-with-hardened-stance-on-israel-faces-backlash-12813789.html,World,2024-09-03 22:04:00+05:30,"The backlash to Britain's suspension of some arms exports to Israel shows the fine line the Labour government has to tread in its relations with its Middle Eastern ally. While suggesting it will be tougher towards Israel than Conservative predecessors, the suspension also highlights Labour's difficulty in pleasing both Jewish groups with which it has worked hard to repair relations and its left-wing, largely pro-Palestinian base. The reaction to Monday's announcement indicates the size of that task: Britain's Chief Rabbi Ephraim Mirvis said the decision ""beggars belief"" but human rights groups said it failed to go far enough. Foreign Secretary David Lammy told parliament that the UK would suspend 30 out of 350 arms exports licences, citing a ""clear risk"" that they could be used in a serious breach of international humanitarian law. He said the partial ban covered items ""which could be used in the current conflict in Gaza"", including fighter aircraft, helicopters and drones but does not include parts for Israel's advanced F-35 stealth fighter jets. Lammy announced a review into Israel's conduct of its war against Hamas militants shortly after centre-left Labour swept to power in a landslide general election victory over the Conservatives in early July. Prime Minister Keir Starmer's Labour government has largely followed the same approach to the Israel-Hamas war as the Tories, repeatedly calling for an immediate ceasefire, the release of all hostages and the speeding up of aid deliveries into Gaza. However, some notable differences have emerged. The arms announcement followed decisions in July to resume funding for the UN Agency for Palestinian Refugees (UNRWA) and drop a legal challenge over international arrest warrants for senior Israeli figures. And last week the UK foreign ministry said it was ""deeply"" concerned by an Israeli military operation in the occupied West Bank, urging it to ""exercise restraint"" and adhere to international law. ""It's a change of tone most certainly,"" politics professor Steven Fielding told AFP. ""But I would say it's more a government which is trying to negotiate a very tricky path in terms of Britain's relations with Israel while also not giving it a free pass to do whatever it wants."" On July 19, Lammy announced that the UK was lifting a funding suspension for UNRWA. The pause had been imposed in January over Israeli claims that some UNRWA staff were involved in Hamas's October 7 attack that resulted in the deaths of 1,205 people, mostly civilians, according to an AFP tally based on Israeli official figures. 'Government of lawyers' Israel's military response against Hamas has so far killed at least 40,819 people in Gaza, according to the territory's health ministry. The UN rights office says most of the dead are women and children. On July 26, Downing Street confirmed it was dropping the previous government's legal challenge to arrest warrants sought by the International Criminal Court (ICC) for Israeli Prime Minister Benjamin Netanyahu and others over alleged war crimes. If granted, Britain as an ICC member state would technically be obliged to arrest Netanyahu and the others if they travelled to the UK. Fielding says legal concerns are largely driving the Labour government's approach rather than a desire to be pro-Palestinian or pro-Israel. ""This is a government of lawyers more than most,"" he said, referring to both Harvard Law School graduate Lammy and Starmer, a former human rights lawyer and chief state prosecutor. ""It is a government that was elected to say it wanted to do politics properly, and that does mean following legal advice,"" added Fielding, of the University of Nottingham. The left-leaning New Statesman magazine agreed, declaring in its morning newsletter Tuesday that Lammy was ""determined to be a champion of international law"". ""This, in short, is not a government that is likely to leave itself legally exposed,"" the magazine wrote. Domestic political concerns are never far away though. Starmer has been credited with rebuilding trust with Jewish communities and rooting out anti-Semitism in the party since taking over as Labour leader from left-winger Jeremy Corbyn in 2020. But Labour's support for Israel's offensive hit its vote share at the election and led to several independents winning seats on a pro-Palestinian ticket at Labour's expense. ""It's advantageous that the (arms exports) decision also means that at least the party can present a more positive face to those with concerns about what Israel's doing,"" said Fielding.
       ",NA
93,'Pavel Durov was too free': Russia says Telegram boss Durov is a victim of his own independence,https://www.moneycontrol.com/news/world/pavel-durov-was-too-free-russia-says-telegram-boss-durov-is-a-victim-of-his-own-independence-12813779.html,World,2024-09-03 21:20:00+05:30,"Pavel Durov, the Telegram boss arrested in France, was ""too free"" in his approach to running the social media platform, and this was his undoing, Russian Foreign Minister Sergei Lavrov said on Monday. A French judge put Russian-born Durov under formal investigation last week for suspected complicity in running an online platform that allows illicit transactions, child sex abuse images, drug trafficking and fraud. His lawyer has said it is ""absurd"" to suggest he should be held responsible for any crimes committed on the app, which has nearly 1 billion users and is widely popular in Russia, Ukraine and other former Soviet countries. Lavrov, in a speech to students at Moscow's elite MGIMO university run by the foreign ministry, echoed the Kremlin's position that the probe into Durov is part of a larger political ploy by the West to exert power over Russia. ""Pavel Durov was too free,"" Lavrov said. ""He didn't listen to Western advice on moderating his brainchild."" Russia, after years of pressure on Durov and his tech ventures, has rallied behind him. Kremlin spokesman Dmitry Peskov said last week that there were no negotiations between the Kremlin and Durov, who also holds passports from France and the United Arab Emirates. ""The main thing is that what is happening in France does not turn into political persecution,"" Peskov said last Thursday. ""We know that the president of France has denied any connection (of the case) with politics, but on the other hand, certain accusations are being made."" French President Emmanuel Macron has denied any political motive in the tech entrepreneur's detention. Lavrov earlier warned that Durov's arrest - the first of a major tech CEO - had plunged relations between Moscow and Paris to a new nadir.
       ",NA
94,"Israeli raids in northern West Bank: 27 dead, major destruction in Jenin and Tulkarem",https://www.moneycontrol.com/news/world/israeli-raids-in-northern-west-bank-27-dead-major-destruction-in-jenin-and-tulkarem-12813725.html,World,2024-09-03 20:19:00+05:30,"Israeli forces persisted with their military raids in the northern West Bank, leading to a rising death toll reported by the Palestinian health ministry, which now stands at at least 27. An overnight air strike in Tulkarem, targeting militants, tragically resulted in the death of a 15-year-old Palestinian, according to a hospital source in the city. The Palestinian health ministry stated, ""There are 30 martyrs and about 130 wounded in the West Bank since Wednesday,"" when Israeli forces began their coordinated raids. This toll includes three deaths in the Hebron area in the southern West Bank, which are not related to the northern raids. As Israelâ€™s significant ""counter-terrorism"" operation in the northern West Bank entered its seventh day, the focus remained on Jenin. The Palestinian health ministry reported at least 18 deaths in Jenin since Wednesday. The military announced that on Monday, its forces killed 14 militants in Jenin and apprehended ""25 terrorists."" In a separate incident, the health ministry reported that a 16-year-old girl was killed by the Israeli army in Kfar Dan, Jenin governorate, though it was unclear if she was included in the 18 deaths reported in the area. An AFP correspondent noted that Jeninâ€™s streets were deserted and shops closed on Tuesday, with Israeli armoured vehicles, bulldozers, and ambulances visible. Israeli bulldozers have overturned paved streets to uncover hidden explosive devices, according to the army. The Jenin city council reported that 70 percent of the roads and streets have been destroyed since the raid began. Municipality spokesman Bashir Matahen mentioned that about 20 kilometres of water, sewage, communication, and electricity lines were damaged, including 80 percent of the city's water pipes. The municipality lacks the funds for necessary repairs. Jenin and its nearby refugee camp have been strongholds of Palestinian armed groups resisting Israeli occupation since 1967. While the Israeli military frequently conducts incursions into Palestinian areas, simultaneous operations as seen recently in the northern West Bank are rare. Surging Violence In Tulkarem, near Jenin, the Israeli military reported on Monday night that its aircraft targeted a Palestinian militant cell ""that shot at security forces during the counter-terrorism operation."" A medical source at Tulkarem government hospital told AFP that a 15-year-old was killed in the strike, which also injured his father and four others. The Palestinian Red Crescent reported treating several shrapnel injuries in Tulkarem, including one involving a paramedic. On Tuesday, Israeli military vehicles, including bulldozers, were observed on Tulkaremâ€™s streets, where roads have been damaged or destroyed, according to an AFP journalist. One man stood defiantly with a Palestinian flag in front of the bulldozers. Further south, Israeli forces raided the Birzeit University campus near Ramallah before dawn, confiscating property from the student council, the institution said. Violence has surged in the Palestinian territories since Hamas's October 7 attack triggered conflict in Gaza, which is separated from the West Bank by Israeli territory. According to UN figures, at least 637 Palestinians have been killed in the West Bank since the Gaza war began, while Israeli officials report at least 23 Israelis, including soldiers, have been killed in Palestinian attacks during the same period. (Inputs From AFP)
       ",NA
95,"Elon Musk criticises 'needless regulations', receives mixed reactions to potential role in Trump administration",https://www.moneycontrol.com/news/world/elon-musk-criticises-needless-regulations-receives-mixed-reactions-to-potential-role-in-trump-administration-12813699.html,World,2024-09-03 18:41:00+05:30,"Elon Musk has voiced strong criticism of government inefficiencies and regulations, advocating for sweeping reforms. His comments on X followed a Washington Post tweet speculating that former President Donald Trump might recruit top business leaders, including Musk, to audit federal agencies. Musk wrote on X, â€śI canâ€™t wait. There is a lot of waste and needless regulation in government that needs to go.â€ťI cant wait. There is a lot of waste and needless regulation in government that needs to go. https://t.co/BOh3MIv4sJ— Elon Musk (@elonmusk) September 3, 2024  Muskâ€™s reaction to Trumpâ€™s possible offer has sparked mixed responses on social media. One user remarked, ""While I support @elonmusk and his work with X, Iâ€™m not comfortable with giving power to billionaires."" Another noted, ""It could be beneficial if it doesnâ€™t consume too much of his time. An initial sweep of excessive regulations and programs followed by periodic reviews could be effective."" A third user shared an AI-generated dance featuring Musk and Trump, stating, ""Elon excels at cutting the fat! Thereâ€™s no better person for the job!"" PRESIDENT TRUMP just committed to bringing @elonmusk into his cabinet to ""trim the fat"" out of government and improve efficiency.Along with RFK, Trump and Elon could completely change the course of our country into a brighter and free future for humanity.Let's GOOOO! pic.twitter.com/QEGL2WEDvq— Diligent Denizen (@DiligentDenizen) August 26, 2024 When asked about the possibility of Musk joining his administration, Trump expressed enthusiasm. He described Musk as a ""very smart guy"" and indicated he would welcome Musk's involvement if he agreed. This discussion followed a recent two-hour live interview between Trump and Musk on Muskâ€™s social media platform. Musk also proposed creating a government efficiency commission to enhance and streamline spending. Trump responded positively, praising Muskâ€™s expertise in optimizing operations and reducing costs.
       ",NA
96,"US considering long-range JASSM missiles for Ukraine, could alter conflict dynamics",https://www.moneycontrol.com/news/world/us-considering-long-range-jassm-missiles-for-ukraine-could-alter-conflict-dynamics-12813672.html,World,2024-09-03 18:08:00+05:30,"The US is nearing an agreement to supply Ukraine with long-range Joint Air-to-Surface Standoff Missiles (JASSM) that could reach deep into Russian territory. However, Kyiv may face several months' wait due to technical preparations. Official sources indicated that the inclusion of JASSMs in a forthcoming autumn weapons package has yet to be finalised. The sources declined to be named because they were not authorised to discuss the topic. Military analysts have suggested that the deployment of these stealthy, precision-guided missiles could significantly shift the conflict's dynamics by extending Ukraine's strike capability, potentially targeting Russian staging areas and supply depots from hundreds of miles away. This move, a key concern for the Biden administration, could complicate Russiaâ€™s military operations and offer Ukraine a substantial strategic advantage. Launching them from points near Ukraine's northern border with Russia could allow them to hit military installations as far away as the Russian cities of Voronezh and Bryansk. In the south, dropping them near the front lines could enable strikes on airfields or naval facilities in Crimea. The JASSM has so far only been integrated into US-designed aircraft. Ukraine will ultimately operate several dozen F-16s, each of which can carry two of the cruise missiles. One of the US officials said there were efforts to make the missile operable with non-Western fighter jets in Ukraine's inventory, which has not been reported previously. Although the official did not provide further detail on which jets in Ukraine's inventory JASSM could be used with, they operate Soviet-era MiG-29, Su-24 and Su-27 jets. Politico reported last month the Biden administration was ""open"" to giving Ukraine JASSMs. Ukraine's need for more arms, and more powerful weaponry, is growing as it continues to face intense pressure from Russian forces along its eastern front. Older-model JASSMs, which are made by Lockheed Martin Corp, have a range of about 230 miles (370 km). The missiles, about 14 feet (4 m) long, are designed to be somewhat stealthy, making them difficult to spot on radar. They can also fly close to the ground and can be programmed to take circuitous routes that avoid air defenses. There is also a longer-range JASSM missile that can fly more than 500 miles. Reuters could not immediately establish which of the two types Washington was considering, but providing the shorter-range missiles would put less strain on its stockpiles. Giving Ukraine JASSMs would also add pressure for Washington to drop restrictions on how Ukraine uses US weaponry because their effects would be limited if they were not cleared for use on targets inside Russia, said a congressional staffer who works on the issue. The US has been reluctant to supply weapons that could strike targets deep inside Russia for fear it would escalate the conflict. Kyiv's allies have been supplying weapons but with restrictions on how and when they can be used inside Russia, out of concern such strikes could prompt retaliation that draws NATO countries into the war or provokes a nuclear conflict. Each JASSM has a large, 1,000-pound warhead, but unlike the Storm Shadow and SCALP missiles already provided to Kyiv by Britain and France, it is not explicitly designed to penetrate hardened bunkers. The newest versions cost about $1 million each. Global Positioning System (GPS) signals and an inertial navigation system provide guidance. When it nears its target, an infrared imaging seeker can help steer it to an impact point with an accuracy of about 10 feet (3 m). Although older models might be less resistant to electronic warfare than the current iteration of JASSM, the infrared seeker would help it find its target even amid heavy jamming, said George William Herbert of the Middlebury Institute of International Studies at Monterey in California. ""They're pretty stealthy, but not completely designed around maximum stealth,"" Herbert said. ""A few years ago, a bunch were fired at Syria after chemical weapons incidents, and Russian air defense systems in the country failed to shoot many down, possibly none of them. ""I would expect that carefully planned missile flight paths would let JASSM be effective almost anywhere in the war area."" (Inputs From Reuters)
       ",NA
97,"Russian missile strike in Poltava kills 41, injures over 180: Zelenskyy",https://www.moneycontrol.com/news/world/russian-missile-strike-in-poltava-kills-41-injures-over-180-zelensky-12813643.html,World,2024-09-03 23:05:00+05:30,"Ukrainian President Volodymyr Zelenskyy said that a Russian attack on Tuesday targeted the central Ukrainian city of Poltava, striking a military educational facility and resulting in dozens of deaths. The attack resulted in at least 41 deaths and over 180 injuries. In a video statement, Zelenskyy detailed that two ballistic missiles struck the city, damaging a building at the Institute of Communications. ""More than 180 people were injured. Unfortunately, there are many dead. As of now, 41 people have been reported dead,"" Zelensky said, after two ballistic missiles ""hit the territory of an educational institution and a neighbouring hospital.""I received preliminary reports on the Russian strike in Poltava. According to available information, two ballistic missiles hit the area. They targeted an educational institution and a nearby hospital, partially destroying one of the telecommunications institute's buildings. pic.twitter.com/TNppPr1OwFVolodymyr Zelenskyy / (@ZelenskyyUa) September 3, 2024 The strike appeared to be one of the deadliest carried out by Russian forces since the war began more than 900 days ago on February 24, 2022. The missiles hit shortly after the air raid alert sounded, when many people were on their way to a bomb shelter, Ukraine's Defence Ministry said, describing the strike as â€śbarbaric.â€ť Zelenskiy said in a video that Russian forces struck with two ballistic missiles, damaging a building of the Military Institute of Communications. He ordered a full and prompt investigation. ""The Russian scum will definitely be held accountable for this strike,"" Zelenskiy said on the Telegram messaging app. According to the foreign ministry, the type of weapons used left little time for people to find cover once the air alert had sounded. Photographs posted on social media in Ukraine showed several bodies lying on the ground covered in dust and debris, with the badly damaged side of a large building behind them. Reuters could not immediately verify the images. ""One of the institute's buildings was partially destroyed, and many people were trapped under the rubble,"" the defence ministry said on Telegram. ""Thanks to the coordinated work of rescuers and medics, 25 people were rescued, 11 of whom were taken from the rubble. The rescuers are currently continuing their work."" Russia had yet to comment on the attack. Russia has intensified its missile and drone attacks on Ukraine two-and-a-half years into the full-scale war. Last week Ukraine was pummeled with the heaviest bombardment to date, and on Monday ballistic and cruise missiles targeted Kyiv causing loud explosions. Ukraine also targeted Russia with more than 158 drones at the weekend, damaging an oil refinery near Moscow and a power station. Zelenskiy repeated his calls for more Western air defences and urged allies to allow their long-range weapons to be used for strikes deeper into Russian territory in order to protect Ukraine. ""We keep telling everyone in the world who has the power to stop this terror: air defence systems and missiles are needed in Ukraine, not in a warehouse somewhere. ""Long-range strikes that can protect us from Russian terror are needed now, not some time later. Unfortunately, every day of delay means loss of life."" In Poltava, some 300 km (186 miles) southeast of Kyiv and 120 km to the nearest Russian border, governor Filip Pronin said that many residents had donated blood for the injured. Local authorities announced three days of mourning. The identities of the victims were not immediately disclosed. Serhiy Beskrestnov, a prominent Ukrainian Telegram blogger followed by many radio, communications and Electronic Warfare specialists in Ukraine's military, posted a tribute to ""my signals operator comrades"". Fighting has intensified over the past month, with Russian forces advancing in heavy battles in eastern Ukraine, while Kyiv's troops have mounted their first large-scale cross-border assault into a Russian region, for which Moscow has vowed to retaliate. (Inputs From Reuters)
       ",NA
